         6253151207 function calls (6130122740 primitive calls) in 6513.389 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    35886 1078.254    0.030 1078.518    0.030 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
    30347  206.386    0.007  214.204    0.007 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
985930830  186.595    0.000  282.182    0.000 {built-in method builtins.isinstance}
73626974/66526421  135.351    0.000  166.293    0.000 {built-in method numpy.array}
  5064210  116.882    0.000  116.882    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  2863158  110.369    0.000  110.369    0.000 {built-in method _operator.eq}
  3697032  103.590    0.000  190.042    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  2493381   88.091    0.000  276.661    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
 27616266   87.521    0.000   87.521    0.000 {method 'reduce' of 'numpy.ufunc' objects}
13801358/13801357   85.528    0.000  752.272    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
 17556684   75.366    0.000  134.836    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
 15309771   71.149    0.000  360.559    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 43796576   67.691    0.000  188.121    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
342184480/256524519   65.128    0.000   98.951    0.000 {built-in method builtins.len}
196184373   63.132    0.000   89.105    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
 20021370   58.163    0.000   74.308    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  5088747   57.854    0.000  100.456    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
 25903981   55.428    0.000   55.468    0.000 {built-in method numpy.empty}
 14530900   55.089    0.000 1879.206    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
304677218/304657484   48.039    0.000   53.786    0.000 {built-in method builtins.getattr}
34962694/33751095   45.859    0.000  282.344    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  5129374   42.920    0.000   42.920    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 15309771   41.427    0.000   78.440    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  4986762   40.253    0.000   54.782    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 15197231   37.319    0.000  490.245    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
 26644654   35.890    0.000   97.169    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  8285286   33.398    0.000  138.127    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  5276730   33.039    0.000  892.552    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
 35821369   31.330    0.000   67.840    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
  2227058   31.147    0.000   42.947    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
143367503   30.115    0.000   30.115    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
  5037079   29.268    0.000  936.718    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
19480208/17608272   28.771    0.000  137.806    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      420   28.764    0.068 2214.011    5.271 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
  6391506   27.697    0.000   29.764    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:207(set_children)
  8331799   27.589    0.000  164.374    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
 19668230   27.419    0.000   75.388    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
  5276730   26.927    0.000  235.965    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
 15309771   26.893    0.000  399.546    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
