         1393210136 function calls (1368787553 primitive calls) in 1221.889 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
218171424   46.253    0.000   71.563    0.000 {built-in method builtins.isinstance}
     8661   42.425    0.005   42.452    0.005 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5656   40.001    0.007   41.455    0.007 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
14715143/12297790   29.273    0.000   41.360    0.000 {built-in method numpy.array}
   863048   24.835    0.000   24.835    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  2591299   24.761    0.000  181.549    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   420167   22.622    0.000   22.622    0.000 {built-in method _operator.eq}
   658823   19.395    0.000   35.350    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  5849992   17.937    0.000   17.937    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 61323384   17.658    0.000   24.352    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 19876048   16.632    0.000   42.258    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 19876715   14.882    0.000   20.568    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
  2591299   14.716    0.000   45.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
   362359   14.634    0.000   48.336    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
2317656/2317655   14.017    0.000  154.338    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  2590631   13.964    0.000   49.979    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
68099353/52593082   13.593    0.000   20.031    0.000 {built-in method builtins.len}
106277904/106272968   13.573    0.000   14.626    0.000 {built-in method builtins.getattr}
  6545891   13.261    0.000   33.611    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  7230978   11.306    0.000   23.564    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  4913003   10.566    0.000   20.887    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  2464819   10.516    0.000  476.299    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
   859503   10.321    0.000   18.025    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  4290683   10.197    0.000   10.198    0.000 {built-in method numpy.empty}
   892403    9.456    0.000   95.293    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
  2589971    9.401    0.000  212.766    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   893820    8.992    0.000    8.992    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 71310668    8.308    0.000    8.308    0.000 {built-in method builtins.issubclass}
5873786/5636986    8.258    0.000   50.586    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   859503    8.082    0.000  276.053    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
4471105/4198918    7.542    0.000   27.433    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  7592513    7.532    0.000   16.970    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
   738652    7.123    0.000    9.582    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  3789592    7.088    0.000   16.633    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  3337194    6.889    0.000    6.889    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  1360920    6.582    0.000   37.078    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  7931426    6.378    0.000   13.078    0.000 {pandas._libs.lib.is_list_like}
  1355200    6.353    0.000   46.568    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
   373911    6.306    0.000   10.903    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   859503    5.962    0.000  295.275    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
