         732599886 function calls (718019650 primitive calls) in 681.063 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9408   41.526    0.004   41.573    0.004 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5002   26.049    0.005   27.052    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
110340183   21.074    0.000   31.220    0.000 {built-in method builtins.isinstance}
9061880/8283066   16.563    0.000   19.964    0.000 {built-in method numpy.array}
   580292   13.064    0.000   13.064    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   449004   12.889    0.000   23.115    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  3551341   10.632    0.000   10.632    0.000 {method 'reduce' of 'numpy.ufunc' objects}
1520805/1520804    9.378    0.000   80.621    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
   153414    8.771    0.000    9.763    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\markers.py:238(_recache)
   228949    8.596    0.000   26.174    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  1975141    8.449    0.000   15.172    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
   267610    8.309    0.000    8.309    0.000 {built-in method _operator.eq}
  1751955    7.969    0.000   39.829    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  4811615    7.209    0.000   19.979    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
37474166/27877210    7.130    0.000   10.887    0.000 {built-in method builtins.len}
  2202053    6.738    0.000    8.481    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
 21506372    6.605    0.000    9.225    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   582781    6.273    0.000   10.883    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  1624535    6.103    0.000  213.140    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2979917    5.605    0.000    5.614    0.000 {built-in method numpy.empty}
35133345/35128637    5.418    0.000    6.347    0.000 {built-in method builtins.getattr}
   377457    4.928    0.000    6.867    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
3835176/3669146    4.702    0.000   34.021    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  1741595    4.588    0.000   54.791    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  1751955    4.585    0.000    8.645    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
    30260    4.480    0.000    4.480    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
2844499/2569284    4.041    0.000   19.298    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  2958336    3.755    0.000   10.705    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
