         671055697 function calls (660163775 primitive calls) in 537.985 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3501   26.496    0.008   27.450    0.008 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
105422107   21.227    0.000   32.946    0.000 {built-in method builtins.isinstance}
     6296   17.899    0.003   17.916    0.003 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
   367146   12.190    0.000   12.190    0.000 {built-in method _operator.eq}
6138476/4957654   11.682    0.000   17.221    0.000 {built-in method numpy.array}
   325043   11.361    0.000   37.829    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  1019140    9.207    0.000   65.222    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
 29876631    8.178    0.000   11.418    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
   338992    7.725    0.000    7.725    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  9312229    7.356    0.000   19.192    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
  2208428    7.083    0.000    7.083    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  9312955    7.045    0.000    9.687    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1079392/1079391    6.535    0.000   77.098    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
34751534/28029501    6.306    0.000    9.203    0.000 {built-in method builtins.len}
49659831/49654805    6.197    0.000    6.888    0.000 {built-in method builtins.getattr}
   663200    5.402    0.000    7.322    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  1018413    5.398    0.000   19.343    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2741750    5.232    0.000   12.492    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  3361329    5.123    0.000   10.942    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  1019140    5.093    0.000   16.201    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
   166640    4.836    0.000    8.694    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  2102700    4.324    0.000    8.505    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  1073867    4.241    0.000  164.388    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
   264737    4.001    0.000    5.409    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   336027    3.881    0.000    6.956    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
 18693052    3.795    0.000    3.795    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
2845888/2845432    3.731    0.000   12.379    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
 32422246    3.650    0.000    3.650    0.000 {built-in method builtins.issubclass}
   366040    3.627    0.000    3.627    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  1017694    3.603    0.000   76.672    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
