         666762893 function calls (653286602 primitive calls) in 630.834 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9034   42.287    0.005   42.311    0.005 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
100260085   19.109    0.000   28.461    0.000 {built-in method builtins.isinstance}
     4247   16.546    0.004   17.267    0.004 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
8437468/7745834   15.804    0.000   18.802    0.000 {built-in method numpy.array}
   428739   12.986    0.000   23.139    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  3330207   10.996    0.000   10.996    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   537418   10.676    0.000   10.676    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
1371765/1371764    8.636    0.000   73.261    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  1806110    8.293    0.000   14.437    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  1621531    7.745    0.000   35.924    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
   187321    7.463    0.000   22.154    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  4375441    6.748    0.000   18.475    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
33766706/24956175    6.476    0.000   10.279    0.000 {built-in method builtins.len}
   539529    6.133    0.000   10.677    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
   220612    6.063    0.000    6.063    0.000 {built-in method _operator.eq}
 19478620    6.021    0.000    8.410    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1991942    5.756    0.000    7.346    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  1476495    5.606    0.000  202.412    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2767652    5.220    0.000    5.228    0.000 {built-in method numpy.empty}
   363975    5.094    0.000    7.012    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
32196969/32192577    5.078    0.000    5.972    0.000 {built-in method builtins.getattr}
  1621531    4.417    0.000    8.386    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
    29809    4.277    0.000    4.277    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
3436763/3270692    4.275    0.000   33.065    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
