         1258581865 function calls (1236392469 primitive calls) in 1052.730 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10386   52.846    0.005   52.912    0.005 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
190768180   37.159    0.000   58.169    0.000 {built-in method builtins.isinstance}
     5978   29.251    0.005   30.393    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
13559555/11542425   26.052    0.000   35.493    0.000 {built-in method numpy.array}
  2281902   20.786    0.000  146.033    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   600612   18.301    0.000   32.595    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  5757253   16.925    0.000   16.925    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   759315   16.754    0.000   16.754    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 53009079   14.254    0.000   19.939    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 17239054   13.630    0.000   34.845    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 17240377   12.572    0.000   17.320    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
93685910/93680426   11.871    0.000   13.100    0.000 {built-in method builtins.getattr}
  2280578   11.784    0.000   42.116    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2281902   11.601    0.000   35.769    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
1977099/1977098   11.287    0.000  122.524    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
58449781/44902432   11.061    0.000   16.882    0.000 {built-in method builtins.len}
  5736851   10.844    0.000   26.736    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
   333832   10.210    0.000   10.210    0.000 {built-in method _operator.eq}
   284428   10.041    0.000   33.273    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  3910504    9.592    0.000    9.601    0.000 {built-in method numpy.empty}
  6251084    9.517    0.000   19.513    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  4265518    8.973    0.000   17.236    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   758333    8.821    0.000   15.274    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2115887    8.571    0.000  395.380    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  2279261    7.964    0.000  171.635    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
4716341/4362992    7.615    0.000   30.425    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
   782704    7.591    0.000   68.743    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
 62070531    7.099    0.000    7.099    0.000 {built-in method builtins.issubclass}
   758333    6.848    0.000  226.039    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
4968847/4743467    6.684    0.000   44.048    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   498814    6.648    0.000    9.161    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
      120    6.514    0.054  493.550    4.113 C:\Users\user\pybatch\batch_calculations.py:1049(draw_layer_graph)
  6505176    6.225    0.000   13.850    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  3478026    6.153    0.000   14.470    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
    39469    5.964    0.000    5.964    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
   787288    5.320    0.000    5.320    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  1163780    5.229    0.000   35.861    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  2863080    5.221    0.000    5.221    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  3478026    5.182    0.000    5.588    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  1185163    5.144    0.000    5.521    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:207(set_children)
  1168986    5.017    0.000   29.194    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  6653241    4.946    0.000   10.334    0.000 {pandas._libs.lib.is_list_like}
   579846    4.852    0.000    6.499    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  5050662    4.706    0.000   16.022    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
  7338024    4.661    0.000   18.302    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  3096589    4.515    0.000   17.374    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
  1163779    4.486    0.000    8.186    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
   758333    4.434    0.000  241.889    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
10959399/10959389    4.368    0.000    7.651    0.000 {built-in method builtins.hasattr}
   757015    4.272    0.000    4.272    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
 10911957    4.101    0.000    5.286    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:567(__len__)
  5117428    4.033    0.000   20.851    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
  7866375    4.027    0.000    4.060    0.000 {built-in method _abc._abc_instancecheck}
  2277164    3.813    0.000   13.444    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
  1885156    3.727    0.000    5.772    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:162(__init__)
  1812063    3.698    0.000    3.698    0.000 {built-in method numpy.arange}
  1887928    3.666    0.000    6.163    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
  4727998    3.639    0.000    6.104    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
   999142    3.634    0.000    8.513    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:105(_shallow_copy)
 16812598    3.607    0.000    3.607    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
      120    3.576    0.030  179.749    1.498 C:\Users\user\pybatch\batch_calculations.py:295(_scratch_min_max)
   755701    3.564    0.000  310.443    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2930(_getitem_bool_array)
  2106591    3.537    0.000    3.537    0.000 {method 'copy' of 'numpy.ndarray' objects}
  4287488    3.516    0.000    4.063    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:237(mgr_locs)
  1966375    3.511    0.000    8.054    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:212(shape)
  6638342    3.467    0.000    4.999    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
  3319171    3.458    0.000    8.725    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
  5736851    3.454    0.000   11.678    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:319(_name_includes_bit_suffix)
  2473231    3.425    0.000   11.942    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
  8424814    3.354    0.000    4.856    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1565(_get_dtype)
      925    3.350    0.004    3.350    0.004 {built-in method io.open}
   782849    3.315    0.000   31.689    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:348(check_array_indexer)
   748724    3.310    0.000    7.774    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2311(__init__)
  7470826    3.192    0.000    6.460    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
9539439/7748084    3.176    0.000   26.113    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
  5479079    3.145    0.000    5.234    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1611(dtype)
  1636807    3.075    0.000    9.165    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
