         504019397 function calls (495768740 primitive calls) in 396.867 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 74465492   14.191    0.000   22.438    0.000 {built-in method builtins.isinstance}
     7140   13.188    0.002   13.201    0.002 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     4853   12.003    0.002   12.635    0.003 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   199707    9.146    0.000   26.452    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
4843682/3985190    8.651    0.000   12.536    0.000 {built-in method numpy.array}
   267248    6.924    0.000    6.924    0.000 {built-in method _operator.eq}
   217733    6.225    0.000    6.225    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1709981    5.888    0.000    5.888    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   655285    5.704    0.000   43.694    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
 20673272    5.627    0.000    7.827    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  6155162    4.898    0.000   12.592    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
  6155862    4.664    0.000    6.315    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
771770/771769    4.543    0.000   51.870    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
34964141/34960953    4.398    0.000    5.030    0.000 {built-in method builtins.getattr}
23683571/19053861    4.398    0.000    6.235    0.000 {built-in method builtins.len}
   140994    4.162    0.000    7.232    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
   290616    3.754    0.000    5.227    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   654584    3.744    0.000   12.647    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2426002    3.662    0.000    7.683    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
 16118078    3.521    0.000    3.521    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
   409514    3.374    0.000    4.550    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  1788417    3.369    0.000    7.998    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
