         1399946985 function calls (1372718961 primitive calls) in 1349.472 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5465   62.894    0.012   64.919    0.012 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     9072   55.528    0.006   55.558    0.006 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
223322377   41.713    0.000   62.752    0.000 {built-in method builtins.isinstance}
   725064   34.460    0.000   34.460    0.000 {built-in method _operator.eq}
  1123456   34.391    0.000   34.391    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
15885366/14199368   30.020    0.000   37.316    0.000 {built-in method numpy.array}
      813   25.062    0.031   25.062    0.031 {built-in method io.open}
   641276   22.964    0.000   71.564    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   761452   20.418    0.000   38.299    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
3190322/3190321   19.873    0.000  172.045    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  6132785   19.585    0.000   19.585    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  3965723   17.690    0.000   31.420    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  3398526   16.012    0.000   88.560    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
      406   15.550    0.038   15.550    0.038 {method 'close' of '_io.BufferedRandom' objects}
  9938934   14.573    0.000   41.963    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
79645149/60466403   14.405    0.000   22.412    0.000 {built-in method builtins.len}
 44840081   14.044    0.000   19.816    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1134863   13.711    0.000   13.711    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  4598616   12.950    0.000   16.864    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  3319887   12.521    0.000  418.919    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  1128566   12.454    0.000   21.869    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  5568948   11.051    0.000   11.052    0.000 {built-in method numpy.empty}
      406   11.043    0.027   11.043    0.027 {method 'encode_to_file' of 'ImagingEncoder' objects}
