         402497540 function calls (394388259 primitive calls) in 394.694 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8176   34.749    0.004   34.771    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
 58875845   11.363    0.000   16.892    0.000 {built-in method builtins.isinstance}
     2092    8.961    0.004    9.321    0.004 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
4837329/4444374    8.787    0.000   10.514    0.000 {built-in method numpy.array}
  1954678    6.312    0.000    6.312    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   227105    6.296    0.000   11.696    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
   302819    5.885    0.000    5.885    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
784875/784874    5.266    0.000   44.685    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
   131954    4.925    0.000   15.436    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   310587    4.830    0.000    6.673    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  1015248    4.619    0.000    8.112    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
   915574    4.463    0.000   20.077    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
      705    4.288    0.006    4.288    0.006 {built-in method io.open}
    25969    3.974    0.000    3.974    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
21069113/16034687    3.902    0.000    6.013    0.000 {built-in method builtins.len}
  2524611    3.886    0.000   10.776    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
   152867    3.698    0.000    3.698    0.000 {built-in method _operator.eq}
 11395682    3.551    0.000    4.990    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1146611    3.476    0.000    4.614    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
   304666    3.387    0.000    5.924    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
   833441    3.280    0.000  112.883    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
      352    3.279    0.009    3.279    0.009 {method 'close' of '_io.BufferedRandom' objects}
18943572/18938852    3.066    0.000    3.768    0.000 {built-in method builtins.getattr}
  1506980    2.792    0.000    2.793    0.000 {built-in method numpy.empty}
1976298/1895331    2.538    0.000   17.804    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
   915574    2.461    0.000    4.703    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
   909116    2.423    0.000   27.981    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
1555009/1420303    2.334    0.000   11.207    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
