         1439759508 function calls (1411506042 primitive calls) in 1321.518 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    11280   75.790    0.007   75.861    0.007 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5731   53.404    0.009   55.087    0.010 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
227889951   42.201    0.000   62.610    0.000 {built-in method builtins.isinstance}
  1150336   30.542    0.000   30.542    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
16158304/14502437   29.242    0.000   36.383    0.000 {built-in method numpy.array}
   726939   28.065    0.000   28.065    0.000 {built-in method _operator.eq}
   654216   23.795    0.000   75.052    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   788404   20.688    0.000   38.930    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
3203486/3203485   20.314    0.000  174.862    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  6142648   20.047    0.000   20.047    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  4006113   18.246    0.000   32.017    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  3481630   16.349    0.000   85.516    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 10139511   15.096    0.000   42.698    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
81942286/62299956   14.791    0.000   23.922    0.000 {built-in method builtins.len}
 45553099   13.694    0.000   19.132    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1156397   13.207    0.000   23.279    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  4652650   12.924    0.000   17.201    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  3335487   12.474    0.000  424.787    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  1164730   11.813    0.000   11.813    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  5721396   10.789    0.000   10.790    0.000 {built-in method numpy.empty}
  1308432   10.756    0.000   14.474    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
69619441/69612369   10.244    0.000   11.671    0.000 {built-in method builtins.getattr}
8140233/7907617   10.188    0.000   59.174    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  3481630    9.515    0.000   18.167    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  3452324    8.435    0.000  115.445    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  1943811    8.082    0.000   32.581    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
   560489    8.033    0.000   11.249    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  6142287    7.988    0.000   21.779    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
