         1462225535 function calls (1436705640 primitive calls) in 1192.388 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10354   58.028    0.006   58.061    0.006 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
226424671   44.737    0.000   69.957    0.000 {built-in method builtins.isinstance}
     5569   34.710    0.006   36.001    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
15182565/12790303   28.066    0.000   39.212    0.000 {built-in method numpy.array}
  2641288   23.164    0.000  169.064    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   878566   19.473    0.000   19.473    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   660857   19.152    0.000   34.584    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  6303428   18.699    0.000   18.699    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 63611397   17.138    0.000   24.282    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 20545410   16.519    0.000   42.722    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 20546734   15.538    0.000   21.299    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
   464104   15.138    0.000   15.138    0.000 {built-in method _operator.eq}
2344939/2344938   14.778    0.000  153.149    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
110387297/110380705   14.308    0.000   15.607    0.000 {built-in method builtins.getattr}
  2641288   13.854    0.000   42.831    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
   402655   13.836    0.000   46.480    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  2639963   13.656    0.000   49.405    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
71515929/55571986   13.380    0.000   19.587    0.000 {built-in method builtins.len}
  6705923   12.760    0.000   31.999    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  7450346   11.640    0.000   24.285    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  4993305   10.191    0.000   19.907    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   876560   10.078    0.000   17.789    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2480210    9.747    0.000  450.579    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  4387816    9.440    0.000    9.441    0.000 {built-in method numpy.empty}
   912976    9.134    0.000   83.793    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
  2638646    9.010    0.000  198.839    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   506710    8.383    0.000   11.081    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
 73540078    8.363    0.000    8.363    0.000 {built-in method builtins.issubclass}
   876560    7.752    0.000  260.718    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
5921713/5696335    7.720    0.000   47.350    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
4762098/4483036    7.572    0.000   28.540    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  7960523    7.497    0.000   16.761    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  3406849    6.962    0.000    6.962    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
   915113    6.910    0.000    6.910    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  3993968    6.878    0.000   16.227    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
   821386    6.697    0.000    9.016    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  1412280    6.441    0.000   45.575    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  1206640    6.430    0.000    6.818    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
  1419055    6.221    0.000   35.778    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  8375845    6.088    0.000   12.782    0.000 {pandas._libs.lib.is_list_like}
      120    5.973    0.050  486.514    4.054 C:\Users\user\pybatch\batch_calculations.py:1054(draw_layer_graph)
    39469    5.852    0.000    5.852    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  6129266    5.802    0.000   19.292    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
  3574307    5.767    0.000   20.383    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
  3993968    5.740    0.000    6.197    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  8830295    5.608    0.000   22.346    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  1412279    5.519    0.000    9.823    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
   876560    5.186    0.000  278.507    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
12762907/12762897    5.141    0.000    8.842    0.000 {built-in method builtins.hasattr}
   874698    4.959    0.000    4.959    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
 23611036    4.887    0.000    4.887    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
