         1161992743 function calls (1142083284 primitive calls) in 973.922 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4014   38.144    0.010   39.417    0.010 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
181162024   35.726    0.000   55.758    0.000 {built-in method builtins.isinstance}
     8343   31.387    0.004   31.412    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
11848236/9856526   23.321    0.000   32.696    0.000 {built-in method numpy.array}
   684024   22.173    0.000   22.173    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  2054715   18.960    0.000  140.639    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   413668   17.155    0.000   17.155    0.000 {built-in method _operator.eq}
   475857   13.902    0.000   25.433    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 50892873   13.745    0.000   19.221    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  4562312   13.688    0.000   13.688    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 16383552   12.884    0.000   32.981    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   365200   12.860    0.000   42.909    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 16384437   11.953    0.000   16.391    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1895373/1895372   11.044    0.000  123.512    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
87444580/87440392   10.988    0.000   11.972    0.000 {built-in method builtins.getattr}
56368929/43860901   10.715    0.000   16.212    0.000 {built-in method builtins.len}
  2053829   10.596    0.000   37.655    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2054715   10.459    0.000   32.720    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  5261002   10.156    0.000   24.750    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  5896672    9.443    0.000   19.375    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  3474198    8.964    0.000    8.971    0.000 {built-in method numpy.empty}
  3956128    8.468    0.000   16.279    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  1982298    8.085    0.000  362.688    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
   681138    8.052    0.000   14.002    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
   713537    7.770    0.000    7.770    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  2052950    7.310    0.000  164.184    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   712916    7.290    0.000   72.574    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
4842620/4692367    6.757    0.000   36.674    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
 58345595    6.630    0.000    6.630    0.000 {built-in method builtins.issubclass}
   744044    6.337    0.000    8.440    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
   681138    6.324    0.000  211.948    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
  6477531    6.067    0.000   13.263    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
3443060/3185562    5.710    0.000   21.839    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  3007950    5.495    0.000   12.934    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  1142570    5.189    0.000   38.005    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  6925971    5.116    0.000   10.577    0.000 {pandas._libs.lib.is_list_like}
  2733902    5.064    0.000    5.064    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  1148276    4.988    0.000   29.018    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
   367381    4.902    0.000    6.767    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
       80    4.820    0.060  351.024    4.388 C:\Users\user\pybatch\batch_calculations.py:1049(draw_layer_graph)
   680258    4.643    0.000    4.643    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  3007950    4.604    0.000    4.955    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  4955929    4.563    0.000   15.319    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
 21291621    4.526    0.000    4.526    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
  1142569    4.523    0.000    8.047    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
  7090746    4.500    0.000   17.792    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
    27848    4.380    0.000    4.380    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
   681138    4.257    0.000  226.662    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
  2807909    4.182    0.000   15.972    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
10048737/10048727    4.151    0.000    7.172    0.000 {built-in method builtins.hasattr}
  7815356    3.920    0.000    3.944    0.000 {built-in method _abc._abc_instancecheck}
 10086828    3.857    0.000    5.016    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:567(__len__)
  4694011    3.720    0.000   19.321    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
  1835926    3.643    0.000    6.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
  2050457    3.553    0.000   12.369    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
  2576491    3.537    0.000   12.372    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
  1771361    3.534    0.000    5.467    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:162(__init__)
  4438169    3.483    0.000    5.962    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
   679382    3.378    0.000  291.662    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2930(_getitem_bool_array)
  3983410    3.374    0.000    3.881    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:237(mgr_locs)
   831160    3.344    0.000    3.613    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:207(set_children)
  8165260    3.235    0.000    4.639    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1565(_get_dtype)
  5261002    3.180    0.000   10.628    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:319(_name_includes_bit_suffix)
  7287041    3.172    0.000    6.357    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
   713013    3.122    0.000   29.470    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:348(check_array_indexer)
  5848166    3.092    0.000    4.464    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
  2924083    3.085    0.000    7.790    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
  1640559    3.062    0.000    6.971    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:212(shape)
      152    2.951    0.019  152.111    1.001 C:\Users\user\pybatch\batch_calculations.py:1017(<listcomp>)
  1437589    2.931    0.000    2.931    0.000 {built-in method numpy.arange}
       80    2.905    0.036  131.193    1.640 C:\Users\user\pybatch\batch_calculations.py:295(_scratch_min_max)
  4990515    2.903    0.000    4.863    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1611(dtype)
   684024    2.898    0.000    2.898    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
   713024    2.879    0.000   35.486    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:119(na_arithmetic_op)
  1895373    2.879    0.000    3.304    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1541(__init__)
  1798929    2.827    0.000   13.929    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:97(is_bool_indexer)
   365200    2.825    0.000   21.373    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1448(find_common_type)
8376866/6668036    2.818    0.000   23.496    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
  2261299    2.730    0.000    3.041    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4039(__contains__)
  1190266    2.669    0.000    6.067    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4086(__getitem__)
  1148219    2.667    0.000   39.023    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2723(make_block)
   713024    2.610    0.000   72.526    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2741(_construct_result)
   981223    2.556    0.000    7.219    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:105(_shallow_copy)
  3600088    2.548    0.000    4.470    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:492(name)
  2901749    2.537    0.000    3.316    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:377(_get_axis)
  3591828    2.521    0.000   12.215    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:381(is_datetime64tz_dtype)
   684025    2.501    0.000  167.067    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1294(<listcomp>)
  1489645    2.490    0.000    2.490    0.000 {method 'copy' of 'numpy.ndarray' objects}
  1302916    2.468    0.000   47.955    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3534(_get_item_cache)
   713024    2.421    0.000   28.585    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\computation\expressions.py:61(_evaluate_standard)
  1006238    2.385    0.000    2.408    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
   686851    2.373    0.000  175.495    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1247(reindex_indexer)
  7815356    2.328    0.000    6.271    0.000 c:\users\user\anaconda3\envs\tasc\lib\abc.py:137(__instancecheck__)
   474193    2.322    0.000   32.109    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:993(iget)
   712916    2.321    0.000  159.868    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\__init__.py:359(wrapper)
   838707    2.290    0.000    4.929    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:132(__init__)
  1142513    2.285    0.000   43.953    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1573(from_array)
   680262    2.223    0.000  241.960    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3355(_take_with_is_copy)
  1142569    2.189    0.000   18.819    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:520(_try_cast)
  1616707    2.166    0.000    2.341    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:398(_set_axis)
952082/659080    2.137    0.000  149.169    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:864(__getitem__)
    56525    2.133    0.000    5.397    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   519250    2.116    0.000    5.139    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2311(__init__)
  8143978    2.109    0.000    2.109    0.000 {pandas._libs.lib.is_scalar}
      685    2.097    0.003    2.097    0.003 {built-in method io.open}
  2053829    2.070    0.000    7.830    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:598(_ensure_dtype_type)
        1    2.069    2.069   29.088   29.088 C:\Users\user\pybatch\batch_calculations.py:457(_get_msd_info)
   720157    2.068    0.000    2.068    0.000 {method 'take' of 'numpy.ndarray' objects}
  2927117    2.059    0.000    4.756    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
  2430576    2.033    0.000    4.182    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:608(is_dtype_equal)
9810881/9711287    2.025    0.000    3.955    0.000 {built-in method builtins.hash}
  1032308    2.023    0.000    3.095    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:463(_simple_new)
  3235440    1.996    0.000   12.454    0.000 {method 'any' of 'numpy.ndarray' objects}
  4990515    1.993    0.000    6.856    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:427(dtype)
  8053044    1.948    0.000    1.948    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1584(_block)
3410893/2803199    1.938    0.000    2.941    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:241(stale)
  1080628    1.921    0.000    6.095    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
  8609566    1.897    0.000    1.897    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:315(dtype)
   365200    1.881    0.000   90.143    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2816(_ixs)
286190/143096    1.868    0.000   41.646    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:757(_getitem_lowerdim)
  3956128    1.847    0.000    1.847    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:135(_check_ndim)
   652745    1.832    0.000   22.191    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:868(__getitem__)
  2811901    1.808    0.000    1.808    0.000 {method 'format' of 'str' objects}
  3007950    1.806    0.000    1.806    0.000 {built-in method numpy.seterrobj}
      342    1.791    0.005    1.791    0.005 {method 'close' of '_io.BufferedRandom' objects}
   725238    1.779    0.000    1.931    0.000 c:\users\user\anaconda3\envs\tasc\lib\warnings.py:474(__enter__)
      342    1.759    0.005    1.759    0.005 {method 'tobytes' of 'numpy.ndarray' objects}
   449726    1.755    0.000    4.284    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:292(getitem_block)
   713013    1.753    0.000   41.307    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:2151(check_bool_indexer)
   713024    1.734    0.000  164.348    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\common.py:50(new_method)
