         1361666951 function calls (1333420959 primitive calls) in 1381.809 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    18176  216.076    0.012  216.127    0.012 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
199041593   38.045    0.000   57.061    0.000 {built-in method builtins.isinstance}
18006206/16699110   31.859    0.000   37.549    0.000 {built-in method numpy.array}
   960620   28.926    0.000   50.717    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  7231970   22.702    0.000   22.702    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    10446   21.840    0.002   23.038    0.002 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
2676251/2676250   16.788    0.000  141.153    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  3647428   15.978    0.000   27.997    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  1098363   15.472    0.000   15.472    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3315303   14.975    0.000   64.016    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  8688190   13.150    0.000   35.455    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
65342715/47535914   12.556    0.000   19.858    0.000 {built-in method builtins.len}
 38084414   12.310    0.000   17.055    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1104936   12.086    0.000   21.340    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
   916411   11.947    0.000   16.598    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  3907620   11.239    0.000   14.483    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  2931499   11.009    0.000  412.336    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
66004871/65995229   10.455    0.000   12.523    0.000 {built-in method builtins.getattr}
    74460   10.196    0.000   10.196    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  5739918   10.096    0.000   10.118    0.000 {built-in method numpy.empty}
   259649    9.427    0.000   29.315    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  3315303    8.958    0.000   16.880    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
