         2786338075 function calls (2730608539 primitive calls) in 2573.127 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    13751  156.190    0.011  156.233    0.011 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
    13856   86.691    0.006   90.027    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
446318558   82.974    0.000  123.077    0.000 {built-in method builtins.isinstance}
33024978/29777320   61.919    0.000   75.778    0.000 {built-in method numpy.array}
  1250187   58.063    0.000   58.063    0.000 {built-in method _operator.eq}
  2324309   55.791    0.000   55.791    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1748724   48.235    0.000   89.753    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
6321846/6321845   41.288    0.000  340.878    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
 12618114   39.199    0.000   39.199    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1082729   38.705    0.000  120.478    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  8096618   35.729    0.000   63.065    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  7024208   33.838    0.000  166.842    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 20090661   29.923    0.000   85.120    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
156306500/116998761   28.977    0.000   44.759    0.000 {built-in method builtins.len}
 89324025   26.512    0.000   37.314    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  9166252   25.777    0.000   33.738    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  6681056   25.303    0.000  868.916    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2335368   25.186    0.000   44.101    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
 11616428   22.923    0.000   22.924    0.000 {built-in method numpy.empty}
  2347311   20.973    0.000   20.973    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
137737234/137728704   20.216    0.000   22.684    0.000 {built-in method builtins.getattr}
15968743/15383274   19.775    0.000  130.510    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  7024208   18.835    0.000   35.535    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  6974462   18.145    0.000  226.086    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  2165458   17.441    0.000   23.453    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 12212113   16.613    0.000   44.657    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  2418151   16.209    0.000  416.977    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
  2962833   15.795    0.000   16.740    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
  3749033   15.625    0.000   62.296    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
 16401007   14.763    0.000   31.506    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
      140   14.418    0.103 1035.705    7.398 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
  3767743   13.279    0.000   74.056    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
8381951/7827069   13.207    0.000   55.650    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  2418151   12.848    0.000  116.566    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
 62398737   12.730    0.000   12.730    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
  2312031   12.600    0.000  435.370    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
  8858697   12.136    0.000   32.901    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
   785605   12.118    0.000   16.421    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  7024208   12.050    0.000  183.909    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
  3749032   12.017    0.000   22.578    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
32260604/32260598   11.762    0.000   18.584    0.000 {built-in method builtins.hasattr}
  2310494   11.713    0.000   11.713    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
 11431520   11.562    0.000   39.832    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
  1764114   11.374    0.000  120.054    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
 15120118   11.216    0.000   18.445    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
 27645406   11.108    0.000   11.108    0.000 {pandas._libs.lib.is_list_like}
  5224092   10.980    0.000   27.445    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  6960387   10.937    0.000   34.039    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
  5277430   10.528    0.000   10.528    0.000 {built-in method numpy.arange}
  5881033   10.515    0.000   23.707    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\base.py:41(shape)
  2312031   10.506    0.000  372.739    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:833(take)
  7775000   10.397    0.000   10.397    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
  2418320   10.222    0.000   65.526    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
  5536460   10.153    0.000   32.918    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1843(maybe_coerce_values)
 16927232   10.068    0.000   13.981    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1656(dtype)
  5224092   10.007    0.000   10.630    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
 31270160    9.950    0.000   13.213    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
  4372095    9.684    0.000  196.214    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3871(_get_item_cache)
 23542178    9.612    0.000   14.937    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
  5824287    9.379    0.000   42.321    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
  2312031    9.295    0.000   36.190    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:950(take)
  3767799    9.242    0.000   26.741    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1875(get_block_type)
  2308961    9.199    0.000  602.462    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3480(_getitem_bool_array)
  5019037    9.157    0.000    9.157    0.000 {method 'copy' of 'numpy.ndarray' objects}
      266    8.953    0.034  330.715    1.243 \\metlab25\d\pybatch\batch_calculations.py:1028(<listcomp>)
  8097558    8.882    0.000   17.714    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
      140    8.826    0.063  368.914    2.635 \\metlab25\d\pybatch\batch_calculations.py:298(_scratch_min_max)
 12228290    8.634    0.000   28.089    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
  2324310    8.622    0.000  252.633    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:674(<listcomp>)
    55037    8.550    0.000    8.550    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  3523465    8.415    0.000   14.512    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4587(__getitem__)
  2324309    8.387    0.000    8.387    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
 13609797    8.305    0.000   12.096    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
  3408669    8.255    0.000    8.325    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
  2418340    8.066    0.000  235.476    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2915(_construct_result)
 25099577    8.018    0.000    9.966    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
 12539957    8.006    0.000    9.271    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
  6321846    7.973    0.000    9.356    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1532(__init__)
  9166252    7.961    0.000    7.961    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\flags.py:47(__init__)
 15613060    7.635    0.000   26.050    0.000 {built-in method builtins.all}
3090042/2087153    7.544    0.000  398.183    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:918(__getitem__)
  1082729    7.524    0.000   57.170    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1781(find_common_type)
 11977802    7.450    0.000   37.233    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:369(extract_array)
  7533279    7.317    0.000    8.364    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
  9717079    7.305    0.000    9.751    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:553(_get_axis)
  6975998    7.291    0.000    7.292    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:467(maybe_promote)
  3748977    7.273    0.000   89.795    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1562(from_array)
  8096618    7.158    0.000    7.158    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
24037869/21619545    7.149    0.000   52.375    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
   202454    6.986    0.000   18.363    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
  2328209    6.957    0.000  264.487    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:622(reindex_indexer)
  3499326    6.857    0.000   10.648    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:605(_simple_new)
  2418340    6.796    0.000   77.111    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:138(_na_arithmetic_op)
  3767799    6.786    0.000   13.523    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
  2312039    6.736    0.000    6.736    0.000 {method 'take' of 'numpy.ndarray' objects}
 24456580    6.671    0.000   13.023    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
31579706/31389171    6.566    0.000    7.148    0.000 {built-in method builtins.hash}
  3748982    6.512    0.000   16.760    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
        1    6.472    6.472   83.601   83.601 \\metlab25\d\pybatch\batch_calculations.py:461(_get_msd_info)
  2085622    6.434    0.000  260.972    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:1535(_getitem_axis)
 15098511    6.432    0.000    6.432    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:144(classes)
 16927232    6.371    0.000   20.353    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:562(dtype)
