         4369203878 function calls (4289294362 primitive calls) in 4379.775 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    22208  549.099    0.025  549.201    0.025 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
    38887  247.120    0.006  256.272    0.007 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
700120475  131.794    0.000  195.287    0.000 {built-in method builtins.isinstance}
  3288212  131.433    0.000  131.433    0.000 {built-in method _operator.eq}
  2907029  110.333    0.000  339.514    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
41746390/36336609   78.191    0.000  102.285    0.000 {built-in method numpy.array}
  3057198   76.549    0.000   76.549    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
9870345/9870344   66.188    0.000  572.224    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
 14970527   52.034    0.000   52.034    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 11455917   51.080    0.000   91.420    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  5814058   48.330    0.000   65.214    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 30968175   47.137    0.000  135.646    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
264230660/207822627   46.718    0.000   71.016    0.000 {built-in method builtins.len}
141618452   43.588    0.000   60.956    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
 14330400   42.395    0.000   54.939    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  9313082   42.033    0.000  219.228    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  1542366   41.965    0.000   77.018    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  9848224   36.799    0.000 1041.599    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  3090876   35.476    0.000   62.246    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  3115261   33.953    0.000   33.953    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
164382766   33.442    0.000   33.442    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
25938682/25935262   33.103    0.000  110.339    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
205921159/205896477   30.448    0.000   34.911    0.000 {built-in method builtins.getattr}
  6229771   28.024    0.000  112.521    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
 15332937   28.018    0.000   28.021    0.000 {built-in method numpy.empty}
     1140   26.566    0.023  918.588    0.806 \\metlab25\d\pybatch\batch_calculations.py:1028(<listcomp>)
  9313082   25.886    0.000   48.922    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  1692806   25.784    0.000   35.156    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
 18529271   24.229    0.000   66.198    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  9176966   23.440    0.000  297.354    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  3288212   22.161    0.000  623.475    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
 49836774   21.826    0.000   21.826    0.000 {pandas._libs.lib.is_list_like}
  6281685   21.763    0.000  126.104    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
  2907029   21.497    0.000  160.257    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1781(find_common_type)
 23323691   21.318    0.000   44.752    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
 15794159   21.291    0.000   57.799    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
8298151/5605276   20.273    0.000 1098.171    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:918(__getitem__)
  6000373   19.142    0.000   19.334    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
  6229770   19.015    0.000   39.347    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
 12319282   18.981    0.000   78.513    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
     2487   18.490    0.007   18.490    0.007 {built-in method io.open}
  3028191   17.545    0.000  547.838    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
  3288212   17.358    0.000  203.844    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
