         906972993 function calls (892259495 primitive calls) in 770.761 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5215   43.966    0.008   45.522    0.009 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     7570   31.730    0.004   31.762    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
141175265   28.656    0.000   44.399    0.000 {built-in method builtins.isinstance}
   488243   24.180    0.000   24.180    0.000 {built-in method _operator.eq}
8383538/6740968   16.124    0.000   23.866    0.000 {built-in method numpy.array}
   432248   15.437    0.000   51.588    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
   451837   13.287    0.000   13.287    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1358749   12.330    0.000   90.915    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
 39894448   10.936    0.000   15.310    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  3121539   10.097    0.000   10.097    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 12403185    9.867    0.000   25.587    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 12404269    9.323    0.000   12.785    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1473932/1473931    8.932    0.000  104.920    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
46630733/37638637    8.495    0.000   12.374    0.000 {built-in method builtins.len}
66488981/66482443    8.479    0.000    9.427    0.000 {built-in method builtins.getattr}
   152802    7.602    0.000    7.865    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:2219(_check_isinstance)
   882082    7.455    0.000   10.073    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  1357664    7.118    0.000   25.644    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  3654063    7.061    0.000   16.764    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1358749    6.896    0.000   21.759    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  4525930    6.872    0.000   14.792    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
   225227    6.765    0.000   11.975    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  1467155    5.934    0.000  225.351    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  2840680    5.875    0.000   11.588    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   488879    5.783    0.000    5.783    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 24862075    5.247    0.000    5.247    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
3893955/3893271    5.163    0.000   17.006    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   488243    5.101    0.000   61.211    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
   448722    5.084    0.000    9.021    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2263389    4.896    0.000    4.896    0.000 {built-in method numpy.empty}
  1356587    4.826    0.000  106.353    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
  5476417    4.798    0.000   10.258    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
 43202180    4.798    0.000    4.798    0.000 {built-in method builtins.issubclass}
   365616    4.757    0.000    6.678    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
      228    4.649    0.020  188.470    0.827 C:\Users\user\pybatch\batch_calculations.py:1022(<listcomp>)
  6393485    4.607    0.000    9.644    0.000 {pandas._libs.lib.is_list_like}
   925838    4.508    0.000   35.578    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
   932458    4.433    0.000   24.153    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
    27107    4.212    0.000    4.212    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
   448722    4.141    0.000  137.148    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
  2161036    3.862    0.000    9.067    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  2124766    3.792    0.000    3.792    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  4016949    3.767    0.000   11.954    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
   925837    3.636    0.000    6.219    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
  5625794    3.549    0.000   14.335    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  6796426    3.428    0.000    3.442    0.000 {built-in method _abc._abc_instancecheck}
7490085/7490075    3.375    0.000    5.451    0.000 {built-in method builtins.hasattr}
   432248    3.320    0.000   25.664    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1448(find_common_type)
  2161036    3.199    0.000    3.438    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  2343793    3.149    0.000   11.414    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
1927705/1789140    3.088    0.000   13.281    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
   447644    2.847    0.000    2.847    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  1908279    2.822    0.000   10.591    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
   448722    2.797    0.000  145.795    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
  1815860    2.768    0.000   13.017    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:97(is_bool_indexer)
  1471499    2.743    0.000    4.796    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
1188490/810907    2.718    0.000  183.434    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:864(__getitem__)
        1    2.704    2.704   37.945   37.945 C:\Users\user\pybatch\batch_calculations.py:457(_get_msd_info)
   868575    2.658    0.000    2.685    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      663    2.622    0.004    2.622    0.004 {built-in method io.open}
