         1273982137 function calls (1251458164 primitive calls) in 1038.971 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10530   50.614    0.005   50.672    0.005 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
194603390   38.089    0.000   59.758    0.000 {built-in method builtins.isinstance}
     5569   28.541    0.005   29.648    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
13561638/11512498   25.142    0.000   34.702    0.000 {built-in method numpy.array}
  2331226   20.288    0.000  148.032    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   608592   17.944    0.000   32.257    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  5815269   17.162    0.000   17.162    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   772920   16.198    0.000   16.198    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 54391835   14.937    0.000   20.786    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 17669330   14.063    0.000   36.200    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 17670654   13.268    0.000   18.029    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
2017490/2017489   12.405    0.000  127.390    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  2329901   12.262    0.000   43.649    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2331226   12.244    0.000   37.911    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
95698088/95691430   12.082    0.000   13.326    0.000 {built-in method builtins.getattr}
61155382/47299996   11.434    0.000   16.758    0.000 {built-in method builtins.len}
  5866544   11.048    0.000   28.246    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
   348452   10.556    0.000   10.556    0.000 {built-in method _operator.eq}
   300542   10.225    0.000   34.234    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  6397442   10.036    0.000   20.765    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  4355074    8.984    0.000   17.515    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   774456    8.807    0.000   15.538    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2155783    8.532    0.000  399.663    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  3866904    8.275    0.000    8.276    0.000 {built-in method numpy.empty}
   496576    7.968    0.000   10.717    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
