         721003916 function calls (706583379 primitive calls) in 691.284 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8788   43.522    0.005   43.545    0.005 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
109736939   21.444    0.000   32.154    0.000 {built-in method builtins.isinstance}
     4247   20.922    0.005   21.747    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
8929566/8152353   16.731    0.000   20.237    0.000 {built-in method numpy.array}
   579512   13.935    0.000   13.935    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   447222   13.596    0.000   24.185    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  3470903   10.952    0.000   10.952    0.000 {method 'reduce' of 'numpy.ufunc' objects}
1518990/1518989    9.969    0.000   83.439    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  1972486    9.121    0.000   16.027    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
   228949    8.574    0.000   26.869    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   266830    8.507    0.000    8.507    0.000 {built-in method _operator.eq}
  1749435    8.403    0.000   41.536    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  4805680    7.473    0.000   20.911    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
37298705/27718943    7.199    0.000   11.053    0.000 {built-in method builtins.len}
 21464461    6.961    0.000    9.768    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   581941    6.480    0.000   11.289    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
