         3667883657 function calls (3604657144 primitive calls) in 2432.470 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    13456  109.441    0.008  109.492    0.008 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\fpdf\fpdf.py:1906(_out)
    12178   89.819    0.007   92.893    0.008 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
579877343   84.654    0.000  135.451    0.000 {built-in method builtins.isinstance}
  2211040   56.567    0.000   56.567    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1299084   53.487    0.000   53.487    0.000 {built-in method _operator.eq}
37524929/31062206   53.102    0.000   76.483    0.000 {built-in method numpy.array}
  6639781   43.341    0.000  346.994    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
164037911   35.152    0.000   49.042    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 15173926   34.901    0.000   34.901    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 52636080   33.733    0.000   82.832    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
  1134796   31.722    0.000  104.771    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  1612469   30.324    0.000   59.711    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 52638061   29.040    0.000   40.273    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\base.py:413(find)
6172883/6172882   28.883    0.000  315.514    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\series.py:201(__init__)
  6637799   27.937    0.000   98.273    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
279668336/279659002   27.140    0.000   29.175    0.000 {built-in method builtins.getattr}
182862013/142186930   25.945    0.000   39.975    0.000 {built-in method builtins.len}
 16964775   25.258    0.000   63.642    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
 19329612   23.095    0.000   49.288    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  6639781   22.677    0.000   80.544    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
 12825130   21.124    0.000   40.334    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  6474358   20.880    0.000  902.430    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  2199935   19.522    0.000   34.979    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2309872   19.147    0.000  196.485    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
 11056540   18.809    0.000   18.810    0.000 {built-in method numpy.empty}
  6635825   17.767    0.000  405.368    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
187635767   17.455    0.000   17.455    0.000 {built-in method builtins.issubclass}
  2199935   16.519    0.000  526.472    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\managers.py:1436(take)
 20689349   15.898    0.000   35.641    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
15702656/15195702   15.658    0.000   92.250    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  2304360   15.467    0.000   15.467    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  2316456   15.155    0.000   20.343    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 10124692   14.625    0.000   33.473    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  3660536   14.409    0.000   94.986    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  3678216   14.167    0.000   77.461    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  8909225   13.141    0.000   13.141    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\generic.py:195(__init__)
10714372/10118947   12.461    0.000   50.409    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
 22435438   12.159    0.000   26.650    0.000 {pandas._libs.lib.is_list_like}
   838774   12.145    0.000   16.795    0.000 c:\users\user\appdata\local\programs\python\python37\lib\inspect.py:2879(_bind)
  2657994   12.007    0.000   12.783    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\matplotlib\transforms.py:185(set_children)
      180   11.956    0.066  898.281    4.990 \\metlab25\d\pybatch\batch_calculations.py:1035(draw_layer_graph)
 22715597   11.900    0.000   45.906    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
 10124692   11.852    0.000   12.903    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  2197716   11.768    0.000   11.768    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
 15877426   11.717    0.000   40.445    0.000 d:\tasc2.4\tasc-lab-master\tasc24\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
