         2902280959 function calls (2847717878 primitive calls) in 2462.920 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    13539  141.316    0.010  141.363    0.010 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
467880596   86.649    0.000  128.230    0.000 {built-in method builtins.isinstance}
    38030   84.766    0.002   89.413    0.002 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
  1841486   65.378    0.000  205.047    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  2183900   60.389    0.000   60.389    0.000 {built-in method _operator.eq}
26559400/23549591   44.340    0.000   57.106    0.000 {built-in method numpy.array}
6143015/6143014   41.723    0.000  355.162    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
 10265850   33.966    0.000   33.966    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1313116   33.848    0.000   61.920    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  7476723   33.553    0.000   57.672    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
 21588606   30.716    0.000   88.312    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
176022407/137221475   30.541    0.000   46.473    0.000 {built-in method builtins.len}
  3682972   29.346    0.000   39.614    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 94470452   28.270    0.000   39.379    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  6012441   28.223    0.000  111.427    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  1965511   26.500    0.000   26.500    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  9303307   25.368    0.000   32.654    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  6174364   23.267    0.000  659.377    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2007844   21.518    0.000   39.425    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
104458828   20.255    0.000   20.255    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
137689645/137677867   19.367    0.000   22.027    0.000 {built-in method builtins.getattr}
15659697/15657873   19.118    0.000   68.378    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
 10512356   17.071    0.000   17.084    0.000 {built-in method numpy.empty}
  4053660   16.994    0.000   68.525    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  2020133   15.835    0.000   15.835    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
