         2484557106 function calls (2436041108 primitive calls) in 2302.237 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    17104  221.052    0.013  221.162    0.013 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     8963   77.540    0.009   80.018    0.009 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
395328829   74.039    0.000  109.225    0.000 {built-in method builtins.isinstance}
27554361/24714290   48.808    0.000   60.659    0.000 {built-in method numpy.array}
  1336070   45.296    0.000   45.296    0.000 {built-in method _operator.eq}
  1953029   44.335    0.000   44.335    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1174241   40.945    0.000  127.955    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
5509724/5509723   36.668    0.000  302.941    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  1325022   33.257    0.000   63.127    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
 10312424   32.518    0.000   32.518    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  6859050   29.968    0.000   53.563    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  5915491   27.077    0.000  134.255    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 17566724   26.315    0.000   73.329    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
142316790/108545880   25.697    0.000   39.080    0.000 {built-in method builtins.len}
 79310923   23.380    0.000   32.965    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  8019487   22.079    0.000   29.214    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  5711982   21.853    0.000  689.975    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  1964418   21.403    0.000   37.730    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  2348482   18.582    0.000   25.001    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  9755196   18.428    0.000   18.429    0.000 {built-in method numpy.empty}
120136742/120125902   17.703    0.000   20.097    0.000 {built-in method builtins.getattr}
  1978935   17.366    0.000   17.366    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
14046943/13682720   16.978    0.000   96.901    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
   976344   16.842    0.000   21.887    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  5915491   15.582    0.000   29.662    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  3390907   14.197    0.000   56.450    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  5861279   14.149    0.000  182.287    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
 10559658   13.643    0.000   37.226    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  2060590   13.274    0.000  349.693    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
 67102085   13.105    0.000   13.105    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
