         573541349 function calls (563204322 primitive calls) in 498.494 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6699   23.123    0.003   24.171    0.004 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     7565   18.689    0.002   18.704    0.002 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
 86394273   16.110    0.000   23.900    0.000 {built-in method builtins.isinstance}
   328231   13.557    0.000   39.451    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   404294   11.572    0.000   11.572    0.000 {built-in method _operator.eq}
5873559/5101132   10.968    0.000   14.200    0.000 {built-in method numpy.array}
   355253   10.869    0.000   10.869    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
1292950/1292949    8.068    0.000   68.068    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  2051510    7.136    0.000    7.136    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1475489    6.433    0.000   11.813    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  3709852    5.530    0.000   16.389    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
   367728    5.472    0.000    7.352    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
31794734/25249728    5.395    0.000    8.153    0.000 {built-in method builtins.len}
   656462    5.319    0.000    7.196    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 17145551    5.299    0.000    7.311    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  1081635    4.876    0.000   26.974    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  1799812    4.804    0.000    6.239    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  1284359    4.696    0.000  121.331    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
   176539    4.636    0.000    8.559    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
 23165537    4.444    0.000    4.444    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
   359092    4.132    0.000    7.457    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
3479267/3478463    4.094    0.000   13.186    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
26292366/26287664    3.890    0.000    4.740    0.000 {built-in method builtins.getattr}
   364785    3.768    0.000    3.768    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    24791    3.568    0.000    3.568    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
   743213    3.261    0.000   13.178    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  1768192    3.203    0.000    3.203    0.000 {built-in method numpy.empty}
  2471980    3.139    0.000    8.673    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  1081635    2.892    0.000    5.530    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  1066811    2.749    0.000   36.190    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
   404294    2.636    0.000   71.398    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
  1879598    2.603    0.000    6.957    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
  2887931    2.601    0.000    5.432    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
   750236    2.555    0.000   14.687    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
  5891296    2.462    0.000    2.462    0.000 {pandas._libs.lib.is_list_like}
        1    2.396    2.396   32.676   32.676 \\metlab25\d\pybatch\batch_calculations.py:461(_get_msd_info)
      234    2.366    0.010   96.672    0.413 \\metlab25\d\pybatch\batch_calculations.py:1029(<listcomp>)
   328231    2.245    0.000   17.601    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1781(find_common_type)
  1525109    2.224    0.000    9.389    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
   743212    2.218    0.000    4.576    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
900513/614898    2.177    0.000  119.913    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:918(__getitem__)
  2146708    2.174    0.000    7.194    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
  2893171    2.139    0.000    3.518    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
  4894002    2.102    0.000    3.234    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
   404294    2.082    0.000   20.393    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
130228/499    2.079    0.000    4.425    0.009 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pyparsing.py:1647(_parseNoCache)
   675226    2.048    0.000    2.068    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
5627095/5627089    1.982    0.000    3.158    0.000 {built-in method builtins.hasattr}
   694984    1.946    0.000   28.008    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:928(__getitem__)
1313748/1199829    1.937    0.000   11.034    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  1431390    1.919    0.000    1.919    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
   352733    1.916    0.000   65.484    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
   857320    1.890    0.000    4.692    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  1081635    1.848    0.000   29.660    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
   750306    1.836    0.000    5.236    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1875(get_block_type)
   613850    1.812    0.000   81.506    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:1535(_getitem_axis)
  5178527    1.769    0.000    2.321    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
   733431    1.744    0.000    3.435    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4587(__getitem__)
   941383    1.729    0.000    5.397    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1843(maybe_coerce_values)
   716476    1.727    0.000    2.640    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:605(_simple_new)
   404499    1.715    0.000   10.732    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
   857320    1.702    0.000    1.812    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  2478004    1.698    0.000    5.550    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
  1407209    1.695    0.000    3.272    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
  2646206    1.684    0.000    2.436    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
  1065008    1.679    0.000    5.559    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
  2830269    1.660    0.000    2.324    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1656(dtype)
279270/139636    1.658    0.000   35.436    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:813(_getitem_lowerdim)
  2180347    1.618    0.000    2.155    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:553(_get_axis)
      338    1.616    0.005    1.616    0.005 {method 'tobytes' of 'numpy.ndarray' objects}
   351679    1.598    0.000    1.598    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  3521088    1.585    0.000    5.946    0.000 {built-in method builtins.all}
  2407618    1.583    0.000    1.818    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
   352733    1.562    0.000   56.559    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:833(take)
   328231    1.555    0.000   69.654    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3366(_ixs)
  4719757    1.513    0.000    1.884    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
  1292950    1.505    0.000    1.769    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1532(__init__)
  1574792    1.466    0.000    1.664    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
  6236389    1.466    0.000    1.466    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:587(<listcomp>)
   743143    1.456    0.000   17.739    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1562(from_array)
      677    1.444    0.002    1.444    0.002 {built-in method io.open}
  1799812    1.435    0.000    1.435    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\flags.py:47(__init__)
6700413/6612890    1.418    0.000    1.690    0.000 {built-in method builtins.hash}
   350629    1.415    0.000   89.397    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3480(_getitem_bool_array)
   360763    1.396    0.000    5.679    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1626(getitem_mgr)
2736721/2216763    1.374    0.000    2.142    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:213(stale)
4100272/3695769    1.372    0.000    8.561    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
   694440    1.371    0.000    1.371    0.000 {method 'copy' of 'numpy.ndarray' objects}
   404414    1.367    0.000   40.009    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2915(_construct_result)
   933730    1.337    0.000   19.812    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3871(_get_item_cache)
  4956008    1.315    0.000    2.647    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
  3504379    1.311    0.000    1.311    0.000 {pandas._libs.lib.is_scalar}
   285615    1.310    0.000   27.560    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3631(xs)
   352733    1.300    0.000    5.950    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:950(take)
   750306    1.298    0.000    2.587    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
   743148    1.285    0.000    3.415    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
   725948    1.273    0.000    2.927    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\base.py:41(shape)
  2112555    1.264    0.000    6.145    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:369(extract_array)
  1475489    1.264    0.000    1.264    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
   535691    1.259    0.000    3.567    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
  2628355    1.247    0.000    1.641    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\__init__.py:686(__getitem__)
  1067864    1.179    0.000    1.179    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:467(maybe_promote)
   355253    1.158    0.000    1.158    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
   404414    1.155    0.000   13.866    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:138(_na_arithmetic_op)
   355254    1.155    0.000   37.372    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:674(<listcomp>)
   279594    1.136    0.000    1.240    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
   187993    1.130    0.000   11.625    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
   328231    1.115    0.000    1.338    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:947(<listcomp>)
   743148    1.098    0.000    1.613    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\_config\config.py:565(_get_root)
  1434596    1.089    0.000    2.215    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
  1526326    1.083    0.000    5.952    0.000 {built-in method builtins.any}
182622/178811    1.080    0.000    5.517    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:972(update)
  4933490    1.070    0.000    1.070    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1612(_block)
  2830269    1.063    0.000    3.387    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:562(dtype)
       30    1.049    0.035   41.184    1.373 \\metlab25\d\pybatch\batch_calculations.py:1027(<listcomp>)
  1486296    1.032    0.000    1.032    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
   166681    1.017    0.000    1.283    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:2219(_check_isinstance)
   352741    1.011    0.000    1.011    0.000 {method 'take' of 'numpy.ndarray' objects}
       42    1.007    0.024   38.729    0.922 \\metlab25\d\pybatch\batch_calculations.py:1021(<listcomp>)
  3159799    0.998    0.000    1.344    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:342(apply_if_callable)
   358758    0.976    0.000   39.351    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:622(reindex_indexer)
   931137    0.974    0.000    1.060    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:528(_set_axis)
   540955    0.971    0.000    0.971    0.000 {built-in method numpy.arange}
   351683    0.970    0.000   72.415    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3617(_take_with_is_copy)
   435298    0.969    0.000    1.196    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:2045(_setattr_cm)
   750236    0.947    0.000    1.521    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1931(check_ndim)
   506862    0.945    0.000    3.056    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:573(__init__)
