         1315699099 function calls (1292512222 primitive calls) in 1070.635 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10418   57.930    0.006   57.962    0.006 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
201516345   38.887    0.000   60.761    0.000 {built-in method builtins.isinstance}
     5569   30.003    0.005   31.114    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
13923479/11798101   25.695    0.000   35.546    0.000 {built-in method numpy.array}
  2398978   20.754    0.000  151.348    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   621552   18.278    0.000   32.770    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  5984764   17.436    0.000   17.436    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   798340   17.013    0.000   17.013    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 56364445   14.964    0.000   20.991    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 18297368   14.585    0.000   37.350    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 18298692   13.668    0.000   18.532    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
2091161/2091160   12.935    0.000  132.095    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  2398978   12.568    0.000   38.661    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
98831074/98824458   12.404    0.000   13.651    0.000 {built-in method builtins.getattr}
  2397653   12.366    0.000   44.236    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
63472122/49150105   11.702    0.000   17.260    0.000 {built-in method builtins.len}
   373729   11.430    0.000   11.430    0.000 {built-in method _operator.eq}
  6049902   11.360    0.000   28.748    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
   322755   10.957    0.000   36.751    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  6640707   10.345    0.000   21.434    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  4496452    9.146    0.000   17.802    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   796661    8.914    0.000   15.708    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  2228697    8.706    0.000  406.747    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  3983752    8.677    0.000    8.677    0.000 {built-in method numpy.empty}
  2396336    8.161    0.000  178.143    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   495864    7.878    0.000   10.620    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   822601    7.815    0.000   71.415    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
 65739541    7.229    0.000    7.229    0.000 {built-in method builtins.issubclass}
4627512/4357898    7.140    0.000   27.850    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
   796661    6.901    0.000  234.415    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
5257288/5031905    6.765    0.000   44.243    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  6964471    6.508    0.000   14.645    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  3035526    6.212    0.000    6.212    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  3672474    6.060    0.000   14.384    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
      120    6.005    0.050  478.791    3.990 C:\Users\user\pybatch\batch_calculations.py:1054(draw_layer_graph)
    39342    5.868    0.000    5.868    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  1183727    5.790    0.000    6.159    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
   828670    5.474    0.000    5.474    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  1242005    5.434    0.000   38.437    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  1247909    5.430    0.000   30.906    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
   658266    5.312    0.000    7.151    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  3248600    5.210    0.000   18.440    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
  3672474    5.175    0.000    5.574    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  7208010    5.148    0.000   10.789    0.000 {pandas._libs.lib.is_list_like}
  5391911    5.028    0.000   16.883    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
  7811585    4.944    0.000   19.358    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  1242004    4.764    0.000    8.576    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
   796661    4.621    0.000  250.372    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
  6949056    4.581    0.000    5.978    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
11470156/11470146    4.472    0.000    7.906    0.000 {built-in method builtins.hasattr}
   795343    4.392    0.000    4.392    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  5392568    4.215    0.000   21.483    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
  4976946    4.166    0.000    6.842    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
  8316193    4.101    0.000    4.119    0.000 {built-in method _abc._abc_instancecheck}
  2393404    4.087    0.000   13.624    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
  1076253    3.995    0.000    9.229    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:105(_shallow_copy)
 19017969    3.992    0.000    3.992    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
