         2714997175 function calls (2668242345 primitive calls) in 2363.171 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    12355  134.438    0.011  134.480    0.011 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     8647  100.836    0.012  104.369    0.012 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
429820658   89.496    0.000  137.965    0.000 {built-in method builtins.isinstance}
  1629168   61.677    0.000   61.677    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   982582   60.160    0.000   60.160    0.000 {built-in method _operator.eq}
27768583/22782653   55.098    0.000   78.187    0.000 {built-in method numpy.array}
  4891461   43.805    0.000  348.196    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
  1151815   35.543    0.000   63.362    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
121448958   33.453    0.000   46.896    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 10677690   32.750    0.000   32.750    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 38968110   31.183    0.000   82.401    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   863610   30.704    0.000  102.094    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 38969433   30.027    0.000   41.058    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
4647160/4647159   26.568    0.000  297.734    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  4890137   26.383    0.000   91.994    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  4891461   26.049    0.000   82.026    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
206711942/206704600   26.000    0.000   27.809    0.000 {built-in method builtins.getattr}
135552461/105619145   25.650    0.000   37.550    0.000 {built-in method builtins.len}
 12518494   24.473    0.000   62.232    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1696958   22.922    0.000   22.922    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 14262208   21.513    0.000   45.145    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  9547664   19.965    0.000   39.066    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  4859733   19.649    0.000  874.984    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  1620017   18.848    0.000   32.853    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  8100746   18.803    0.000   18.804    0.000 {built-in method numpy.empty}
  1700494   17.017    0.000  189.955    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
  4888820   16.441    0.000  403.610    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
138765007   15.842    0.000   15.842    0.000 {built-in method builtins.issubclass}
11906347/11546200   15.378    0.000   85.985    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  1620017   15.065    0.000  515.554    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
  1760990   14.994    0.000   20.044    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 15374701   14.179    0.000   31.710    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  6654416   13.151    0.000   13.151    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  2730670   12.792    0.000   70.854    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  7251008   12.603    0.000   30.068    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
7561154/7113976   12.535    0.000   45.591    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
 16698980   12.147    0.000   25.220    0.000 {pandas._libs.lib.is_list_like}
  2717295   12.070    0.000   92.957    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  2717294   11.485    0.000   20.260    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
 11784246   11.162    0.000   36.855    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
 16837255   11.052    0.000   43.315    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  1618699   10.993    0.000   10.993    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  7251008   10.865    0.000   11.668    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
 49511309   10.605    0.000   10.605    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
  6817050   10.205    0.000   38.811    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
   620168    9.924    0.000   13.293    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
23580286/23580276    9.821    0.000   16.892    0.000 {built-in method builtins.hasattr}
 13913968    9.760    0.000   12.691    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
      120    9.547    0.080  806.039    6.717 C:\Users\user\pybatch\batch_calculations.py:1071(draw_layer_graph)
  1620017    9.515    0.000  548.767    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
  1907091    9.493    0.000   10.125    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
 18513052    9.085    0.000    9.107    0.000 {built-in method _abc._abc_instancecheck}
  6122745    8.918    0.000   31.173    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
 11178554    8.671    0.000   45.424    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
  9615194    8.591    0.000    9.836    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:237(mgr_locs)
 10832115    8.312    0.000   13.883    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
  4343890    8.234    0.000   12.833    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:162(__init__)
  4503602    8.085    0.000   14.330    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
  4879990    8.052    0.000   28.565    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
 17979341    8.039    0.000   15.789    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
 24111351    8.018    0.000   10.795    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:567(__len__)
 12518494    7.937    0.000   28.024    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:319(_name_includes_bit_suffix)
      228    7.903    0.035  377.424    1.655 C:\Users\user\pybatch\batch_calculations.py:1034(<listcomp>)
 19419078    7.836    0.000   11.267    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1565(_get_dtype)
  6956984    7.675    0.000   20.933    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
  4647160    7.515    0.000    8.588    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1541(__init__)
  1700639    7.420    0.000   70.179    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:348(check_array_indexer)
  1629168    7.223    0.000    7.223    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
  4442013    7.168    0.000   35.007    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:97(is_bool_indexer)
  3941855    7.113    0.000   16.353    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:212(shape)
  1700656    7.060    0.000  104.052    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:119(na_arithmetic_op)
  3480189    7.000    0.000    7.000    0.000 {built-in method numpy.arange}
  2879273    6.883    0.000   15.412    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4086(__getitem__)
    42853    6.765    0.000    6.765    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
 11903609    6.762    0.000   11.369    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1611(dtype)
19670609/15477064    6.755    0.000   55.148    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
  1617385    6.667    0.000  701.023    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2930(_getitem_bool_array)
  2730614    6.661    0.000   94.916    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2723(make_block)
   863610    6.436    0.000   51.111    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1448(find_common_type)
  2362704    6.435    0.000   17.358    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:105(_shallow_copy)
        1    6.379    6.379   83.679   83.679 C:\Users\user\pybatch\batch_calculations.py:457(_get_msd_info)
  8830786    6.243    0.000   11.044    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:492(name)
  8532700    6.184    0.000   29.893    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:381(is_datetime64tz_dtype)
  3340876    6.144    0.000    6.144    0.000 {method 'copy' of 'numpy.ndarray' objects}
  2007524    6.101    0.000   12.251    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:132(__init__)
  1700656    5.999    0.000  174.754    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2741(_construct_result)
  2423381    5.991    0.000    6.046    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
  1147607    5.986    0.000   79.768    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:993(iget)
  3242348    5.952    0.000  117.071    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3534(_get_item_cache)
  1629169    5.916    0.000  410.503    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1294(<listcomp>)
      120    5.890    0.049  304.545    2.538 C:\Users\user\pybatch\batch_calculations.py:295(_scratch_min_max)
  5523032    5.784    0.000    6.546    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4039(__contains__)
  1700656    5.664    0.000   87.343    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\computation\expressions.py:61(_evaluate_standard)
  1700494    5.623    0.000  399.043    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\__init__.py:359(wrapper)
  7007350    5.571    0.000    7.364    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:377(_get_axis)
  1633400    5.554    0.000  430.644    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1247(reindex_indexer)
 18513052    5.540    0.000   14.646    0.000 c:\users\user\anaconda3\envs\tasc\lib\abc.py:137(__instancecheck__)
  2717239    5.330    0.000  107.008    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1573(from_array)
  2717294    5.075    0.000   46.213    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:520(_try_cast)
2316004/1590465    5.052    0.000  363.700    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:864(__getitem__)
 19620615    5.030    0.000    5.030    0.000 {pandas._libs.lib.is_scalar}
   133347    4.911    0.000   12.689    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
 11903609    4.902    0.000   16.271    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:427(dtype)
  4890137    4.897    0.000   18.990    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:598(_ensure_dtype_type)
23897987/23748697    4.877    0.000    9.143    0.000 {built-in method builtins.hash}
 21689842    4.877    0.000    4.877    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:233(mgr_locs)
  1668142    4.731    0.000   60.403    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:868(__getitem__)
  7714510    4.664    0.000   29.727    0.000 {method 'any' of 'numpy.ndarray' objects}
  2485554    4.508    0.000    7.067    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:463(_simple_new)
  5782540    4.501    0.000    9.787    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:608(is_dtype_equal)
  1618703    4.499    0.000  583.754    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3355(_take_with_is_copy)
   863610    4.452    0.000  216.085    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2816(_ixs)
 19459411    4.423    0.000    4.423    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1584(_block)
  6826366    4.396    0.000   10.731    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
  2730670    4.360    0.000    9.175    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:224(is_sparse)
  1589153    4.353    0.000  260.001    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:1474(_getitem_axis)
  1113620    4.351    0.000   10.710    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:292(getitem_block)
  5146575    4.326    0.000    4.326    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:107(__init__)
708668/354335    4.324    0.000  102.872    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:757(_getitem_lowerdim)
  6685377    4.309    0.000    4.309    0.000 {method 'format' of 'str' objects}
  1620017    4.271    0.000    4.271    0.000 {method 'take' of 'numpy.ndarray' objects}
 20507004    4.252    0.000    4.252    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:315(dtype)
  9547664    4.234    0.000    4.234    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:135(_check_ndim)
  2395689    4.190    0.000   13.595    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
  7251008    4.174    0.000    4.174    0.000 {built-in method numpy.seterrobj}
  3864847    4.090    0.000    4.529    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:398(_set_axis)
  1700656    4.086    0.000  409.879    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\common.py:50(new_method)
  4343890    4.070    0.000   16.903    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:207(array_values)
  2495984    4.019    0.000   13.958    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2396(__init__)
  2751654    4.019    0.000   10.588    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\dtypes.py:1119(is_dtype)
 12518494    3.956    0.000    3.956    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:36(_kind_name)
 16577440    3.867    0.000    3.867    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:587(<listcomp>)
  4343890    3.846    0.000   22.006    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:574(array)
    91885    3.837    0.000    9.819    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\colors.py:545(__call__)
