         1091530963 function calls (1072586987 primitive calls) in 866.628 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8423   33.371    0.004   33.396    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
170454594   33.104    0.000   51.906    0.000 {built-in method builtins.isinstance}
     3737   21.580    0.006   22.355    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
11095062/9332364   20.555    0.000   28.964    0.000 {built-in method numpy.array}
  1946275   16.943    0.000  120.744    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   483186   13.333    0.000   24.567    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  4455489   13.117    0.000   13.117    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 48095036   12.953    0.000   18.146    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
   645809   12.657    0.000   12.657    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 15416863   12.328    0.000   31.632    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   378901   12.295    0.000   12.295    0.000 {built-in method _operator.eq}
 15417749   11.625    0.000   15.735    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
   328947   11.453    0.000   38.291    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
1751136/1751135   11.051    0.000  115.763    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
82675860/82670762   10.334    0.000   11.288    0.000 {built-in method builtins.getattr}
  1946275   10.169    0.000   30.999    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  1945388   10.016    0.000   35.981    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
54233583/42286869    9.957    0.000   14.565    0.000 {built-in method builtins.len}
  4972306    9.403    0.000   23.106    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  5649837    8.749    0.000   18.278    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  3700622    7.482    0.000   14.753    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   644890    7.259    0.000   12.854    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  1839764    7.201    0.000  325.923    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  1944509    6.658    0.000  142.641    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   678149    6.591    0.000   62.379    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
  3260370    6.547    0.000    6.548    0.000 {built-in method numpy.empty}
   365316    6.153    0.000    8.057    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
 55002545    6.029    0.000    6.029    0.000 {built-in method builtins.issubclass}
4416634/4266371    5.793    0.000   33.418    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   644890    5.665    0.000  187.633    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
   672248    5.592    0.000    7.516    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  6076045    5.554    0.000   12.413    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  2560386    5.263    0.000    5.263    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
3304817/3101826    5.133    0.000   19.646    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
   678471    5.097    0.000    5.097    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  2897094    4.940    0.000   11.735    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  1077359    4.767    0.000   27.026    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
  1071551    4.677    0.000   34.877    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
  6550344    4.645    0.000    9.872    0.000 {pandas._libs.lib.is_list_like}
  4653339    4.324    0.000   14.352    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
    28047    4.276    0.000    4.276    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  2623320    4.251    0.000   14.961    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
  2897094    4.201    0.000    4.526    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  6673851    4.187    0.000   16.691    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  1071550    4.157    0.000    7.365    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
 19231381    3.994    0.000    3.994    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
9516657/9516647    3.792    0.000    6.554    0.000 {built-in method builtins.hasattr}
   644890    3.746    0.000  200.553    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
       80    3.721    0.047  315.959    3.949 C:\Users\user\pybatch\batch_calculations.py:1056(draw_layer_graph)
  7356283    3.682    0.000    3.695    0.000 {built-in method _abc._abc_instancecheck}
  4110322    3.499    0.000    5.759    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
  4445063    3.464    0.000   17.749    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
   826825    3.418    0.000    3.680    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
  2400034    3.413    0.000   11.778    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
   641942    3.394    0.000    3.394    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  1940019    3.344    0.000   11.239    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
  3729324    3.280    0.000    3.760    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:237(mgr_locs)
  5558000    3.241    0.000    4.359    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
   959647    3.209    0.000    7.850    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:105(_shallow_copy)
  1622088    3.154    0.000    5.210    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:162(__init__)
  9671717    3.123    0.000    4.186    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:567(__len__)
  7668250    3.071    0.000    4.383    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1565(_get_dtype)
  1691639    3.012    0.000    5.286    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
   678246    2.964    0.000   27.068    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:348(check_array_indexer)
  2779000    2.959    0.000    7.539    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
  1619325    2.947    0.000    6.593    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:212(shape)
  1459299    2.946    0.000    2.946    0.000 {built-in method numpy.arange}
  4972306    2.927    0.000   10.124    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:319(_name_includes_bit_suffix)
  6617382    2.825    0.000    5.624    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
      695    2.713    0.004    2.713    0.004 {built-in method io.open}
  1499093    2.676    0.000    2.676    0.000 {method 'copy' of 'numpy.ndarray' objects}
  1751136    2.658    0.000    3.048    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1541(__init__)
  4747281    2.656    0.000    4.438    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1611(dtype)
  1671585    2.651    0.000   13.084    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:97(is_bool_indexer)
   643134    2.629    0.000  257.938    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2930(_getitem_bool_array)
   678257    2.619    0.000   28.629    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:119(na_arithmetic_op)
  1175966    2.613    0.000    6.164    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4086(__getitem__)
  1077302    2.594    0.000   36.327    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2723(make_block)
7783697/6224140    2.534    0.000   21.229    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
  3381283    2.439    0.000   11.610    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:381(is_datetime64tz_dtype)
  3306918    2.413    0.000    4.169    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:492(name)
   981288    2.413    0.000    2.435    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
   328947    2.404    0.000   19.122    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1448(find_common_type)
   647877    2.357    0.000    2.357    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
   647878    2.330    0.000  145.378    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1294(<listcomp>)
   678257    2.329    0.000   68.556    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2741(_construct_result)
      152    2.323    0.015  131.480    0.865 C:\Users\user\pybatch\batch_calculations.py:1024(<listcomp>)
   480374    2.304    0.000   31.164    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:993(iget)
   809428    2.265    0.000    4.714    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:132(__init__)
  1196630    2.242    0.000   47.192    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3534(_get_item_cache)
  2302568    2.234    0.000    2.234    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:107(__init__)
   649761    2.201    0.000  153.150    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1247(reindex_indexer)
  2852863    2.191    0.000    2.922    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:377(_get_axis)
  7356283    2.188    0.000    5.883    0.000 c:\users\user\anaconda3\envs\tasc\lib\abc.py:137(__instancecheck__)
   678257    2.184    0.000   22.498    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\computation\expressions.py:61(_evaluate_standard)
  1071494    2.135    0.000   40.926    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1573(from_array)
  2102591    2.085    0.000    2.372    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4039(__contains__)
   678149    2.080    0.000  144.555    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\__init__.py:359(wrapper)
946359/638092    2.015    0.000  138.585    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:864(__getitem__)
       80    1.996    0.025  117.385    1.467 C:\Users\user\pybatch\batch_calculations.py:295(_scratch_min_max)
    55689    1.974    0.000    4.960    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   644890    1.973    0.000    1.973    0.000 {method 'take' of 'numpy.ndarray' objects}
  1011985    1.964    0.000    3.014    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:463(_simple_new)
  1071550    1.956    0.000   17.110    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:520(_try_cast)
  1945388    1.927    0.000    7.535    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:598(_ensure_dtype_type)
  2286338    1.913    0.000    3.954    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:608(is_dtype_equal)
  7759929    1.907    0.000    1.907    0.000 {pandas._libs.lib.is_scalar}
301100/150551    1.896    0.000   42.515    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:757(_getitem_lowerdim)
  1551869    1.867    0.000    2.040    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:398(_set_axis)
  4747281    1.860    0.000    6.298    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:427(dtype)
   473156    1.836    0.000    4.459    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:292(getitem_block)
8984627/8883947    1.826    0.000    3.497    0.000 {built-in method builtins.hash}
  3098441    1.799    0.000   11.677    0.000 {method 'any' of 'numpy.ndarray' objects}
  1090507    1.778    0.000    5.776    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
  2743562    1.738    0.000    4.171    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
  7550875    1.730    0.000    1.730    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1584(_block)
      347    1.722    0.005    1.722    0.005 {method 'tobytes' of 'numpy.ndarray' objects}
3312945/2741885    1.690    0.000    2.589    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:213(stale)
   644014    1.677    0.000  214.120    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3355(_take_with_is_copy)
   328947    1.674    0.000   81.334    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2816(_ixs)
  8593780    1.641    0.000    1.641    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:233(mgr_locs)
  1622088    1.636    0.000    1.636    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:50(__init__)
  2897094    1.622    0.000    1.622    0.000 {built-in method numpy.seterrobj}
   678257    1.620    0.000  148.889    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\common.py:50(new_method)
   690887    1.609    0.000    1.737    0.000 c:\users\user\anaconda3\envs\tasc\lib\warnings.py:474(__enter__)
  2665985    1.605    0.000    1.605    0.000 {method 'format' of 'str' objects}
  8146608    1.592    0.000    1.592    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:315(dtype)
   215432    1.583    0.000    1.954    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:2219(_check_isinstance)
  3700622    1.576    0.000    1.576    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:135(_check_ndim)
   637218    1.573    0.000   98.834    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:1474(_getitem_axis)
        1    1.570    1.570   24.156   24.156 C:\Users\user\pybatch\batch_calculations.py:457(_get_msd_info)
   968721    1.556    0.000    4.685    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:498(_shallow_copy)
  1087369    1.553    0.000    4.095    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\dtypes.py:1119(is_dtype)
   644890    1.548    0.000    9.795    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:701(take)
  1622088    1.533    0.000    6.743    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:207(array_values)
  1077359    1.532    0.000    3.354    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:224(is_sparse)
  3068954    1.527    0.000    2.025    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\__init__.py:686(__getitem__)
   978072    1.523    0.000    5.260    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2396(__init__)
   534050    1.507    0.000   18.591    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:868(__getitem__)
  6321763    1.477    0.000    1.477    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:587(<listcomp>)
   480374    1.459    0.000    9.690    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3184(_box_col_values)
512745/254956    1.459    0.000    6.853    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2366(get_affine)
   678246    1.444    0.000   37.757    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:2151(check_bool_indexer)
  3621634    1.443    0.000    1.866    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:329(apply_if_callable)
   330873    1.432    0.000    4.255    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1310(maybe_cast_to_datetime)
  4972306    1.409    0.000    1.409    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:36(_kind_name)
    38463    1.406    0.000    3.678    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\colors.py:545(__call__)
  1622088    1.406    0.000    8.627    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:574(array)
  2388246    1.390    0.000    1.904    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1733(pandas_dtype)
  4179188    1.386    0.000    1.417    0.000 {method 'get' of 'dict' objects}
  5043723    1.348    0.000    1.990    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:180(<lambda>)
   308267    1.347    0.000   33.643    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3369(xs)
  1448077    1.340    0.000    6.344    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:446(__exit__)
   181834    1.322    0.000   17.701    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:761(_update_patch_transform)
  1286069    1.311    0.000    2.391    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3584(_set_is_copy)
   809250    1.298    0.000    3.045    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:441(__init__)
1981035/1980157    1.296    0.000    2.565    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\missing.py:130(_isna)
  5043723    1.290    0.000    1.290    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:178(classes)
   881303    1.286    0.000   10.550    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:750(__array__)
   678149    1.214    0.000    7.542    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1064(is_numeric_v_string_like)
  4857975    1.197    0.000    3.646    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:214(<genexpr>)
  3120452    1.194    0.000    9.952    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_methods.py:44(_any)
  1448077    1.185    0.000    7.912    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:441(__enter__)
  1563155    1.168    0.000    7.729    0.000 {built-in method builtins.any}
   810480    1.162    0.000    4.520    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5199(_protect_consolidate)
  1116904    1.151    0.000    3.714    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\dtypes.py:906(is_dtype)
  1940019    1.121    0.000    1.410    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:520(is_)
   981288    1.119    0.000    5.586    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:2854(get_loc)
  3980434    1.114    0.000    1.114    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:365(_get_axis_number)
   373226    1.085    0.000    3.832    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:766(__init__)
  1316125    1.074    0.000    2.089    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1702(__init__)
  1448077    1.070    0.000    1.454    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:437(__init__)
537087/536754    1.070    0.000    6.194    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1041(get_points)
   677273    1.067    0.000    1.363    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:1667(__hash__)
   344139    1.057    0.000    1.966    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:223(require)
184661/180720    1.045    0.000    4.964    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:972(update)
   245400    1.019    0.000    1.514    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:2912(_update_from)
  2869750    1.016    0.000    1.669    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:5562(ensure_index)
  3530410    1.009    0.000    1.347    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:216(ndim)
