         1221804108 function calls (1197873956 primitive calls) in 1165.118 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9806   69.802    0.007   69.830    0.007 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5465   57.718    0.011   59.565    0.011 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
191345165   35.942    0.000   53.963    0.000 {built-in method builtins.isinstance}
   977535   33.027    0.000   33.027    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
14271553/12815126   27.028    0.000   33.160    0.000 {built-in method numpy.array}
   567981   25.274    0.000   25.274    0.000 {built-in method _operator.eq}
   692311   18.183    0.000   34.596    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
   498685   18.103    0.000   56.738    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  5489031   17.801    0.000   17.801    0.000 {method 'reduce' of 'numpy.ufunc' objects}
2743370/2743369   17.028    0.000  147.324    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  3447133   15.255    0.000   27.009    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  2954699   14.241    0.000   81.181    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  8488695   12.534    0.000   35.830    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
67608167/51094257   12.396    0.000   19.281    0.000 {built-in method builtins.len}
 38106537   11.897    0.000   16.850    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   990740   11.342    0.000   11.342    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  3939932   11.087    0.000   14.854    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
   983003   11.067    0.000   19.473    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  2878169   10.870    0.000  374.622    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  4845391    9.657    0.000    9.658    0.000 {built-in method numpy.empty}
58930327/58924515    9.097    0.000   10.277    0.000 {built-in method builtins.getattr}
7009273/6783253    8.642    0.000   52.445    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
   997370    8.111    0.000   10.892    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  2954699    7.953    0.000   15.323    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  2933483    7.657    0.000  106.034    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
   452856    7.005    0.000    9.490    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  1613152    6.778    0.000   27.194    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  5305144    6.760    0.000   18.800    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  1018269    6.719    0.000  178.926    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
  7003784    6.069    0.000   13.161    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
 28626914    5.954    0.000    5.954    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
   973274    5.773    0.000  196.163    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
   972394    5.702    0.000    5.702    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  1621070    5.626    0.000   32.325    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
  1018269    5.574    0.000   50.900    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
3672410/3410179    5.267    0.000   25.658    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  3837265    5.185    0.000   14.296    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
 11902521    5.143    0.000    5.143    0.000 {pandas._libs.lib.is_list_like}
  1613151    5.106    0.000    9.840    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
  2275410    5.050    0.000   12.405    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
      915    5.046    0.006    5.046    0.006 {built-in method io.open}
    34292    5.035    0.000    5.035    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
       80    5.023    0.063  405.733    5.072 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
13681326/13681320    4.998    0.000    7.904    0.000 {built-in method builtins.hasattr}
  2954699    4.880    0.000   88.302    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
  4882027    4.787    0.000   16.612    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
  1208087    4.775    0.000    5.147    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
  2930503    4.621    0.000   14.819    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
  6512066    4.577    0.000    7.823    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
  1018366    4.571    0.000   27.822    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
 13090413    4.552    0.000    5.914    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
   973274    4.461    0.000  167.954    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:833(take)
   699526    4.456    0.000   46.501    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
