         1041138797 function calls (1020997309 primitive calls) in 928.942 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4409   40.860    0.009   42.281    0.010 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     8624   37.332    0.004   37.376    0.004 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
163861243   29.939    0.000   44.597    0.000 {built-in method builtins.isinstance}
   826035   22.984    0.000   22.984    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
11944050/10714964   21.951    0.000   27.094    0.000 {built-in method numpy.array}
   515524   21.652    0.000   21.652    0.000 {built-in method _operator.eq}
   457286   16.452    0.000   50.943    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
   564158   15.139    0.000   27.730    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
2326761/2326760   14.735    0.000  122.752    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  4479413   14.012    0.000   14.012    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  2900998   12.268    0.000   22.277    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  2497960   11.384    0.000   61.667    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
57427891/43400736   10.794    0.000   16.190    0.000 {built-in method builtins.len}
  7238977   10.412    0.000   29.818    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
 32644954    9.728    0.000   13.674    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   836552    9.606    0.000    9.606    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   829611    9.405    0.000   16.141    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  3352442    9.222    0.000   11.901    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  2427449    8.753    0.000  298.303    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  4186900    8.208    0.000    8.215    0.000 {built-in method numpy.empty}
50021476/50017300    7.469    0.000    8.465    0.000 {built-in method builtins.getattr}
   914572    7.349    0.000   10.014    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
5950046/5776965    7.172    0.000   41.795    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  2497960    6.642    0.000   12.548    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
  2478764    6.052    0.000   82.267    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  4484301    5.755    0.000   15.759    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  1391259    5.606    0.000   22.642    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
