         495163231 function calls (485888960 primitive calls) in 487.264 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7960   39.425    0.005   39.447    0.005 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     7892   21.189    0.003   22.259    0.003 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
 73187800   14.294    0.000   21.150    0.000 {built-in method builtins.isinstance}
      369   14.254    0.039   14.254    0.039 {method 'close' of '_io.BufferedRandom' objects}
   283292   10.691    0.000   33.603    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
4905197/4384135    8.965    0.000   11.253    0.000 {built-in method numpy.array}
   331894    8.869    0.000    8.869    0.000 {built-in method _operator.eq}
  1952751    6.988    0.000    6.988    0.000 {method 'reduce' of 'numpy.ufunc' objects}
971761/971760    6.818    0.000   59.062    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
   309428    6.552    0.000    6.552    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   386547    5.816    0.000    7.893    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  1151148    5.282    0.000    9.355    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
   566584    4.973    0.000    6.651    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  3165240    4.961    0.000   14.258    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
28039229/22261621    4.887    0.000    7.358    0.000 {built-in method builtins.len}
   175466    4.852    0.000    9.057    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
 14319420    4.690    0.000    6.412    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   945431    4.338    0.000   20.948    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
    27430    4.330    0.000    4.330    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
  1433014    4.186    0.000    5.480    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
   975999    3.856    0.000  109.221    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
   314591    3.728    0.000    6.683    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
22754856/22747562    3.591    0.000    4.543    0.000 {built-in method builtins.getattr}
 16044572    3.344    0.000    3.344    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
      739    3.274    0.004    3.274    0.004 {built-in method io.open}
2541172/2540374    3.245    0.000   11.307    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  1585685    2.938    0.000    2.939    0.000 {built-in method numpy.empty}
   622532    2.875    0.000   11.698    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
   320190    2.822    0.000    2.822    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
