         2852768930 function calls (2803602623 primitive calls) in 2781.363 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9457  127.473    0.013  131.951    0.014 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    11635  119.908    0.010  131.187    0.011 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
451966637   97.068    0.000  153.326    0.000 {built-in method builtins.isinstance}
  1727145   74.066    0.000   74.066    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
29264122/24075684   65.243    0.000   92.383    0.000 {built-in method numpy.array}
  1010482   65.135    0.000   65.135    0.000 {built-in method _operator.eq}
  5185392   50.780    0.000  408.420    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
  1236873   42.983    0.000   75.413    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
127797828   39.716    0.000   54.482    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 11546427   39.649    0.000   39.649    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   887390   37.230    0.000  122.849    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 41074421   36.462    0.000   92.845    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 41075744   34.345    0.000   46.670    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
  1795852   32.114    0.000   32.114    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  5184068   30.906    0.000  106.549    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
4869887/4869886   30.491    0.000  342.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  5185392   30.277    0.000   95.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
217729564/217722492   28.967    0.000   31.083    0.000 {built-in method builtins.getattr}
142305391/110675215   28.899    0.000   42.342    0.000 {built-in method builtins.len}
 13244024   27.665    0.000   71.511    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
 15016385   25.283    0.000   52.580    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
 10065447   23.157    0.000   44.810    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
