         2654202677 function calls (2608394786 primitive calls) in 2245.077 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    12099  123.414    0.010  123.457    0.010 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     8647   96.972    0.011  100.335    0.012 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
419637355   84.562    0.000  130.538    0.000 {built-in method builtins.isinstance}
  1595522   58.762    0.000   58.762    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   945327   54.822    0.000   54.822    0.000 {built-in method _operator.eq}
27241433/22354445   52.729    0.000   74.860    0.000 {built-in method numpy.array}
  4790523   41.993    0.000  330.784    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
  1137666   34.051    0.000   60.879    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
118497215   31.959    0.000   44.466    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 10501046   31.405    0.000   31.405    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 38035762   29.791    0.000   77.585    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   830474   28.699    0.000   95.098    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 38037085   28.157    0.000   38.306    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
4549992/4549991   25.132    0.000  281.340    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  4789199   24.902    0.000   87.020    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  4790523   24.817    0.000   77.726    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
201946679/201939433   24.326    0.000   26.048    0.000 {built-in method builtins.getattr}
132280195/103000247   24.242    0.000   35.507    0.000 {built-in method builtins.len}
 12245781   23.055    0.000   58.855    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1661040   21.413    0.000   21.413    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 13946870   20.333    0.000   42.953    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  9349696   18.961    0.000   37.164    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
