         1028714617 function calls (1010805641 primitive calls) in 814.759 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8343   31.921    0.004   31.942    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
159944623   30.890    0.000   48.506    0.000 {built-in method builtins.isinstance}
     3737   22.859    0.006   23.683    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
10572470/8896968   19.335    0.000   27.053    0.000 {built-in method numpy.array}
  1849678   15.909    0.000  115.692    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   455381   13.206    0.000   23.699    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
   615678   12.979    0.000   12.979    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  4254894   12.489    0.000   12.489    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 44984118   12.149    0.000   16.981    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 14510724   11.424    0.000   29.413    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 14511610   10.807    0.000   14.665    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
   341438   10.700    0.000   10.700    0.000 {built-in method _operator.eq}
1647777/1647776   10.165    0.000  106.712    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
   297319   10.117    0.000   33.752    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
77810704/77805636    9.707    0.000   10.640    0.000 {built-in method builtins.getattr}
  1849678    9.587    0.000   29.515    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  1848791    9.540    0.000   34.036    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
50638882/39424635    9.266    0.000   13.551    0.000 {built-in method builtins.len}
  4709683    8.870    0.000   22.056    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
