         955059663 function calls (939631997 primitive calls) in 763.820 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5215   38.911    0.007   40.330    0.008 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     7570   32.726    0.004   32.751    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
149722421   29.375    0.000   45.600    0.000 {built-in method builtins.isinstance}
   521662   16.991    0.000   16.991    0.000 {built-in method _operator.eq}
8773933/7086933   16.674    0.000   24.493    0.000 {built-in method numpy.array}
   460879   15.916    0.000   52.586    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  1447243   13.032    0.000   91.817    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
 42436040   11.258    0.000   15.803    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
   481335   11.168    0.000   11.168    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3315117   10.552    0.000   10.552    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 13222747   10.262    0.000   26.556    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 13223831    9.707    0.000   13.294    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1536210/1536209    9.116    0.000  107.751    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
49313711/39771835    8.719    0.000   12.739    0.000 {built-in method builtins.len}
70552080/70545542    8.696    0.000    9.614    0.000 {built-in method builtins.getattr}
   940280    7.535    0.000   10.154    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  1446158    7.534    0.000   26.992    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  3893435    7.371    0.000   17.427    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1447243    7.196    0.000   22.676    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  4771416    7.179    0.000   15.321    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
   236325    6.780    0.000   12.140    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  1528765    6.036    0.000  231.266    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  2989853    5.998    0.000   11.875    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   477353    5.549    0.000    9.924    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
 26505006    5.273    0.000    5.273    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
4055014/4054330    5.244    0.000   17.403    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   519382    5.189    0.000    5.189    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   368414    5.130    0.000    7.312    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
