         4920449956 function calls (4825499955 primitive calls) in 5202.628 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    31409  827.307    0.026  827.802    0.026 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
  3401865  187.949    0.000  189.349    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
    19186  171.624    0.009  177.483    0.009 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
777369989  142.383    0.000  214.045    0.000 {built-in method builtins.isinstance}
  2597447   98.467    0.000   98.467    0.000 {built-in method _operator.eq}
54964188/49349591   97.886    0.000  121.499    0.000 {built-in method numpy.array}
  3849082   94.761    0.000   94.761    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  2292771   80.088    0.000  249.685    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
10825627/10825626   70.213    0.000  585.698    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  2581464   69.675    0.000  127.789    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
 20287343   63.584    0.000   63.584    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 13454966   59.379    0.000  104.445    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
 11653872   51.937    0.000  278.715    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 34280881   50.457    0.000  143.044    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
274268170/208133157   49.290    0.000   75.628    0.000 {built-in method builtins.len}
155290286   47.783    0.000   66.811    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
 19555725   45.142    0.000   45.176    0.000 {built-in method numpy.empty}
 15720852   44.061    0.000   56.922    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
  3870113   43.148    0.000   75.173    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
 11231951   41.204    0.000 1374.943    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  3902318   37.213    0.000   37.213    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  4585542   36.148    0.000   48.616    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
236482575/236465217   35.393    0.000   39.964    0.000 {built-in method builtins.getattr}
27642167/26913562   33.668    0.000  193.000    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
 11653872   30.113    0.000   57.331    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
