         748928352 function calls (736751676 primitive calls) in 609.993 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7570   31.968    0.004   31.989    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5215   31.818    0.006   32.945    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
114997473   22.753    0.000   34.986    0.000 {built-in method builtins.isinstance}
6948742/5669716   12.980    0.000   18.921    0.000 {built-in method numpy.array}
   349052   12.058    0.000   39.985    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
   396203   11.620    0.000   11.620    0.000 {built-in method _operator.eq}
  1106878    9.934    0.000   69.817    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
  2792291    9.043    0.000    9.043    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 32389262    8.456    0.000   11.861    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
   367880    8.231    0.000    8.231    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 10078878    7.711    0.000   20.088    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 10079962    7.379    0.000   10.118    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1169812/1169811    7.156    0.000   82.296    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
38190262/30877494    6.680    0.000    9.752    0.000 {built-in method builtins.len}
54480126/54473588    6.678    0.000    7.547    0.000 {built-in method builtins.getattr}
  1105793    5.835    0.000   20.884    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
   712546    5.776    0.000    7.793    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  2973587    5.561    0.000   13.214    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1106878    5.538    0.000   17.278    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  3663596    5.455    0.000   11.652    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
   352466    5.414    0.000    7.373    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   187573    5.298    0.000    9.615    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
