         5892634776 function calls (5775882204 primitive calls) in 7357.342 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    43969 1926.092    0.044 1926.410    0.044 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
    39379  224.228    0.006  233.033    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
 28096899  179.309    0.000  179.310    0.000 {method 'items' of 'dict' objects}
902743500  174.005    0.000  263.996    0.000 {built-in method builtins.isinstance}
72562439/66103060  132.500    0.000  160.524    0.000 {built-in method numpy.array}
  4759817  112.805    0.000  112.805    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3635694  109.634    0.000  196.752    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
 27784335   87.174    0.000   87.174    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  2259222   81.995    0.000   81.995    0.000 {built-in method _operator.eq}
12544797/12544796   79.547    0.000  671.959    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  1946626   73.650    0.000  224.738    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
 16212729   71.518    0.000  127.904    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
 14370707   65.216    0.000  349.622    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 39523390   62.248    0.000  170.228    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
307207982/228461718   59.042    0.000   90.958    0.000 {built-in method builtins.len}
 24377442   57.951    0.000   58.001    0.000 {built-in method numpy.empty}
177206513   57.176    0.000   82.155    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
  4778650   52.919    0.000   91.643    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
 13371260   51.563    0.000 1791.102    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2646717   51.150    0.000   65.510    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
 18141093   49.353    0.000   64.167    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
285949959/285924233   47.684    0.000   54.363    0.000 {built-in method builtins.getattr}
31706526/30378164   41.205    0.000  285.717    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
 14370707   38.164    0.000   72.485    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
 14285189   36.722    0.000  471.318    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
21670108/19483244   34.537    0.000  156.866    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
   200754   33.590    0.000   33.590    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
 24393470   32.602    0.000   88.904    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
  3893252   32.003    0.000   43.077    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  4904310   31.842    0.000  812.152    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
      480   31.548    0.066 2432.192    5.067 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
  7416975   31.027    0.000  122.708    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  4829307   29.149    0.000   29.149    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 33287237   28.988    0.000   63.909    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
  4735890   28.489    0.000   28.489    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  6979427   27.498    0.000   29.772    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:207(set_children)
67678734/67678728   26.055    0.000   40.619    0.000 {built-in method builtins.hasattr}
122393928   25.825    0.000   25.825    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
  7499054   25.633    0.000  147.776    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
  4741630   25.443    0.000  896.466    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
  4904310   25.137    0.000  201.033    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
     5135   24.384    0.005   24.384    0.005 {built-in method io.open}
 17329916   24.280    0.000   67.921    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
      480   24.139    0.050  846.220    1.763 \\metlab25\d\pybatch\batch_calculations.py:298(_scratch_min_max)
 14370707   23.984    0.000  384.724    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
 22838852   23.854    0.000   80.525    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
  3643094   23.183    0.000  261.154    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
 10683526   23.106    0.000   57.277    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  7416974   22.676    0.000   43.046    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
 10998418   22.462    0.000   22.462    0.000 {built-in method numpy.arange}
 14253737   22.138    0.000   70.951    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
 30406005   21.974    0.000   36.630    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
  4904939   21.472    0.000  132.002    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
 12129824   21.124    0.000   48.546    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\base.py:41(shape)
  8641106   21.124    0.000  421.264    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3871(_get_item_cache)
 15757931   20.988    0.000   20.988    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
 62407045   20.927    0.000   27.756    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
 53201663   20.711    0.000   20.711    0.000 {pandas._libs.lib.is_list_like}
 11159360   20.628    0.000   68.959    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1843(maybe_coerce_values)
 34330805   20.601    0.000   28.788    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1656(dtype)
  4741630   20.541    0.000  767.426    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:833(take)
 10683526   20.358    0.000   21.811    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
 46834380   20.357    0.000   30.988    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
     2635   19.297    0.007   19.297    0.007 {method 'close' of '_io.BufferedRandom' objects}
  4730154   18.840    0.000 1224.581    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3480(_getitem_bool_array)
 16304740   18.783    0.000   36.393    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
  4741630   18.355    0.000   73.677    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:950(take)
 10733785   18.179    0.000   82.906    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
  4417458   17.971    0.000   42.688    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2311(__init__)
 27023109   17.887    0.000   25.816    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
  7499115   17.820    0.000   53.039    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1875(get_block_type)
  4759817   17.685    0.000   17.685    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
 11978016   17.519    0.000   17.519    0.000 {method 'copy' of 'numpy.ndarray' objects}
 24423220   17.462    0.000   56.387    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
  4905078   17.402    0.000  477.789    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2915(_construct_result)
  4759818   17.353    0.000  523.702    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:674(<listcomp>)
 12544797   17.305    0.000   20.086    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1532(__init__)
   453757   16.786    0.000   43.119    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
51692274/46787331   16.677    0.000  111.179    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
 24867751   16.323    0.000   18.917    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
      912   16.104    0.018  570.595    0.626 \\metlab25\d\pybatch\batch_calculations.py:1028(<listcomp>)
 24117309   15.771    0.000   80.188    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:369(extract_array)
 50062493   15.619    0.000   19.557    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
  6629960   15.055    0.000   23.512    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:605(_simple_new)
  8206120   14.884    0.000   45.934    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
 30598843   14.871    0.000   51.103    0.000 {built-in method builtins.all}
 14290928   14.829    0.000   14.829    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:467(maybe_promote)
 18141093   14.814    0.000   14.814    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\flags.py:47(__init__)
 14883301   14.565    0.000   16.658    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
  7416914   14.439    0.000  177.835    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1562(from_array)
