         643924897 function calls (633428116 primitive calls) in 515.226 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3501   28.100    0.008   29.085    0.008 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
100608441   19.864    0.000   30.838    0.000 {built-in method builtins.isinstance}
     6296   17.957    0.003   17.976    0.003 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
   349183   11.985    0.000   11.985    0.000 {built-in method _operator.eq}
5921072/4773780   11.039    0.000   16.305    0.000 {built-in method numpy.array}
   308105   10.696    0.000   35.564    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
   966979    8.643    0.000   61.499    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   321605    7.843    0.000    7.843    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
 28449813    7.641    0.000   10.670    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  8841025    6.811    0.000   17.730    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
  8841751    6.543    0.000    8.915    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
  2088101    6.524    0.000    6.524    0.000 {method 'reduce' of 'numpy.ufunc' objects}
1040370/1040369    6.056    0.000   72.225    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
47374520/47369494    5.872    0.000    6.560    0.000 {built-in method builtins.getattr}
33227614/26816296    5.834    0.000    8.592    0.000 {built-in method builtins.len}
   628902    5.108    0.000    6.906    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
   966252    4.950    0.000   17.727    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  2602294    4.873    0.000   11.631    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
   966979    4.803    0.000   15.118    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  3224284    4.798    0.000   10.285    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
   161554    4.586    0.000    8.209    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  1035311    4.075    0.000  153.713    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  2012165    4.059    0.000    7.995    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
   266170    4.057    0.000    5.500    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
 17722478    3.602    0.000    3.602    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
2743668/2743212    3.528    0.000   11.699    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
   319089    3.500    0.000    6.253    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
   349183    3.397    0.000   37.154    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
