         865041462 function calls (851081716 primitive calls) in 695.879 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5215   37.578    0.007   38.940    0.007 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     7570   31.911    0.004   31.935    0.004 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
134299805   26.309    0.000   40.556    0.000 {built-in method builtins.isinstance}
7991983/6467897   15.051    0.000   22.059    0.000 {built-in method numpy.array}
   465117   14.936    0.000   14.936    0.000 {built-in method _operator.eq}
   412842   14.220    0.000   47.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
  1300117   11.587    0.000   82.574    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   432293   10.325    0.000   10.325    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3162663   10.061    0.000   10.061    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 37953860    9.888    0.000   13.850    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 11848885    9.127    0.000   23.635    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
 11849969    8.626    0.000   11.835    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
1378444/1378443    8.190    0.000   95.987    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
44326456/35795290    7.760    0.000   11.391    0.000 {built-in method builtins.len}
63437103/63430565    7.713    0.000    8.604    0.000 {built-in method builtins.getattr}
  1299032    6.853    0.000   24.268    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
   841878    6.759    0.000    9.105    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  3493851    6.514    0.000   15.506    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1300117    6.470    0.000   20.264    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
  4254432    6.364    0.000   13.584    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
   208803    5.973    0.000   10.735    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
  2685726    5.416    0.000   10.683    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  1372499    5.334    0.000  206.929    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
   360592    5.241    0.000    7.264    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
   429316    5.019    0.000    8.944    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
   466689    4.741    0.000    4.741    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 23739789    4.686    0.000    4.686    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
3645508/3644824    4.650    0.000   15.393    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  1297955    4.484    0.000   96.830    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
   465117    4.480    0.000   48.322    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
 41281957    4.470    0.000    4.470    0.000 {built-in method builtins.issubclass}
  5229358    4.423    0.000    9.442    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  2151111    4.300    0.000    4.301    0.000 {built-in method numpy.empty}
  6029413    4.292    0.000    8.977    0.000 {pandas._libs.lib.is_list_like}
   883306    4.034    0.000   32.365    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
