         8913815990 function calls (8737550203 primitive calls) in 9196.208 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    43730 1837.599    0.042 1837.846    0.042 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
1415174024  260.457    0.000  394.978    0.000 {built-in method builtins.isinstance}
    42506  234.375    0.006  242.909    0.006 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
103754471/93754624  177.984    0.000  220.095    0.000 {built-in method numpy.array}
  4176321  157.762    0.000  157.762    0.000 {built-in method _operator.eq}
  5391769  147.748    0.000  263.324    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
  7207520  143.131    0.000  143.131    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3608810  126.095    0.000  394.717    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
19726122/19726121  122.708    0.000 1056.798    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
 39111780  115.038    0.000  115.038    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 25200047  109.043    0.000  192.692    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
 28768381   95.568    0.000  119.049    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
 21807690   95.535    0.000  462.932    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
 63557040   92.681    0.000  260.605    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
493784951/370252979   91.113    0.000  138.354    0.000 {built-in method builtins.len}
282511703   85.853    0.000  125.541    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
 20743503   76.065    0.000 2550.412    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  7250115   75.352    0.000  131.825    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
 37170111   71.673    0.000   71.719    0.000 {built-in method numpy.empty}
435495251/435470519   70.820    0.000   78.254    0.000 {built-in method builtins.getattr}
49734973/48040437   60.545    0.000  384.145    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  7217620   57.510    0.000   77.419    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 21807690   54.197    0.000  103.531    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
 21630104   53.602    0.000  639.136    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  7295534   53.264    0.000   53.264    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 11883347   48.751    0.000  194.452    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
 37942735   47.654    0.000  132.865    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
