         801706905 function calls (785893155 primitive calls) in 763.109 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8572   39.230    0.005   39.302    0.005 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5002   31.579    0.006   32.755    0.007 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   329865   25.297    0.000   25.297    0.000 {built-in method _operator.eq}
122938555   22.407    0.000   33.644    0.000 {built-in method builtins.isinstance}
9687998/8803056   17.707    0.000   21.510    0.000 {built-in method numpy.array}
   476102   16.619    0.000   27.736    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
   637901   16.041    0.000   16.041    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3263559   12.862    0.000   12.869    0.000 {built-in method numpy.empty}
  3763799   12.038    0.000   12.038    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   285876   10.803    0.000   32.424    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
1711008/1711007   10.619    0.000   89.955    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
  2191273    9.659    0.000   16.990    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
  1926984    8.735    0.000   52.967    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  5386418    7.962    0.000   22.551    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
42262629/31612368    7.784    0.000   11.878    0.000 {built-in method builtins.len}
 24195047    7.372    0.000   10.351    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   640752    7.199    0.000   12.372    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  1812746    6.744    0.000  241.866    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2474230    6.662    0.000    8.601    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
       60    6.077    0.101  303.394    5.057 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
38584830/38580464    5.864    0.000    6.818    0.000 {built-in method builtins.getattr}
4337357/4171441    5.467    0.000   37.014    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
      114    5.339    0.047   89.452    0.785 \\metlab25\d\pybatch\batch_calculations.py:1028(<listcomp>)
   646743    5.272    0.000    5.272    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  1926984    5.174    0.000    9.798    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
2853621/2586342    4.850    0.000   20.375    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  1914422    4.545    0.000   68.728    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
    26744    4.517    0.000    4.517    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
   571752    4.486    0.000    6.086    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
       60    4.423    0.074  107.853    1.798 \\metlab25\d\pybatch\batch_calculations.py:298(_scratch_min_max)
   348845    4.406    0.000    6.108    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  3318198    4.259    0.000   11.805    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
   660501    4.129    0.000  121.389    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
  1017194    4.067    0.000   16.395    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
  4493573    3.860    0.000    8.366    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
   634470    3.851    0.000    3.851    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
 17916362    3.618    0.000    3.618    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
  1028872    3.413    0.000   20.071    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
   635191    3.396    0.000  124.141    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
   660501    3.346    0.000   40.822    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
9082516/9082510    3.289    0.000    5.126    0.000 {built-in method builtins.hasattr}
      727    3.260    0.004    3.260    0.004 {built-in method io.open}
  1926984    3.250    0.000   57.665    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
  2395174    3.213    0.000    8.900    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
  1017193    3.161    0.000    5.920    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
  1471392    3.038    0.000    7.646    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  4117228    3.033    0.000    5.035    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
   477095    2.987    0.000   35.575    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
  3112473    2.945    0.000   10.415    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
   660581    2.877    0.000   17.465    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
  1910617    2.854    0.000    9.103    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
  1438826    2.836    0.000    2.836    0.000 {built-in method numpy.arange}
  1508122    2.807    0.000    9.071    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1843(maybe_coerce_values)
