         5054820226 function calls (4967567284 primitive calls) in 4543.827 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    17334  334.830    0.019  334.913    0.019 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
800587396  159.786    0.000  250.614    0.000 {built-in method builtins.isinstance}
    17603  143.047    0.008  147.809    0.008 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
  1729599  114.844    0.000  114.844    0.000 {built-in method _operator.eq}
51919531/43088333  105.865    0.000  148.804    0.000 {built-in method numpy.array}
  3094861  100.419    0.000  100.419    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  9291168   87.534    0.000  648.424    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
  2294994   72.627    0.000  128.759    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 21686830   67.227    0.000   67.227    0.000 {method 'reduce' of 'numpy.ufunc' objects}
226653164   63.198    0.000   87.796    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 72971398   59.836    0.000  149.530    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
  1519179   56.582    0.000  185.803    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 72973597   53.375    0.000   72.975    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
8511169/8511168   51.271    0.000  558.507    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  9288968   50.514    0.000  176.660    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  9291168   49.797    0.000  154.329    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
252606785/195995616   48.629    0.000   71.050    0.000 {built-in method builtins.len}
386844199/386833191   48.207    0.000   51.475    0.000 {built-in method builtins.getattr}
 23657227   45.933    0.000  115.321    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
 26799389   41.357    0.000   86.349    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  3218630   39.340    0.000   39.340    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 17813474   39.168    0.000   76.136    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  8959280   36.742    0.000 1685.061    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
 15477265   36.644    0.000   36.646    0.000 {built-in method numpy.empty}
  3077109   35.744    0.000   62.881    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  9286775   35.416    0.000  760.255    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
  3209319   34.585    0.000  372.974    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
21576290/20834413   29.480    0.000  173.002    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
260498837   29.358    0.000   29.358    0.000 {built-in method builtins.issubclass}
  3077109   29.194    0.000  980.760    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
