         735795592 function calls (721148505 primitive calls) in 693.970 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9336   49.404    0.005   49.432    0.005 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     5002   24.914    0.005   25.915    0.005 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
110911347   21.461    0.000   31.813    0.000 {built-in method builtins.isinstance}
9113024/8332588   17.400    0.000   20.952    0.000 {built-in method numpy.array}
   450969   13.265    0.000   23.791    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
   583617   13.233    0.000   13.233    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  3626138   11.191    0.000   11.191    0.000 {method 'reduce' of 'numpy.ufunc' objects}
1526572/1526571    9.588    0.000   82.007    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:315(__init__)
   232110    8.882    0.000   26.850    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:932(fast_xs)
  1981854    8.843    0.000   15.682    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5426(__finalize__)
   270794    8.456    0.000    8.456    0.000 {built-in method _operator.eq}
  1762008    8.065    0.000   40.561    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
  4835466    7.413    0.000   20.618    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5480(__setattr__)
37714729/28062882    7.228    0.000   10.952    0.000 {built-in method builtins.len}
  2211884    6.948    0.000    8.774    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:230(__init__)
 21644663    6.726    0.000    9.432    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
   585983    6.378    0.000   11.074    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:249(maybe_convert_indices)
  1630227    6.282    0.000  216.410    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3418(__getitem__)
  2997192    5.647    0.000    5.656    0.000 {built-in method numpy.empty}
35322678/35317952    5.554    0.000    6.507    0.000 {built-in method builtins.getattr}
   378449    5.465    0.000    7.401    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
3849152/3683117    4.930    0.000   34.430    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5464(__getattr__)
  1751570    4.640    0.000   55.655    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1122(take_nd)
  1762008    4.639    0.000    8.775    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
    30261    4.605    0.000    4.605    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
2885691/2605608    4.270    0.000   20.265    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  2968944    3.954    0.000   10.856    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:627(name)
   464220    3.830    0.000    5.181    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
   601430    3.722    0.000   96.548    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:5491(_cmp_method)
  4068434    3.713    0.000    7.946    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
   904357    3.635    0.000   14.821    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
   580763    3.299    0.000    3.299    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
       60    3.271    0.055  291.879    4.865 \\metlab25\d\pybatch\batch_calculations.py:1067(draw_layer_graph)
   888574    3.149    0.000    3.434    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:207(set_children)
   913480    3.146    0.000   17.830    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1916(new_block)
8378613/8378607    3.115    0.000    4.887    0.000 {built-in method builtins.hasattr}
   601430    3.082    0.000   22.852    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:229(comparison_op)
   593534    3.073    0.000    3.073    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   581484    3.072    0.000  107.559    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3518(take)
 14611713    3.061    0.000    3.061    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:349(iget)
  1762008    3.014    0.000   44.947    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
   452172    2.915    0.000   31.584    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:970(iget)
  1376506    2.905    0.000    7.286    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  2108731    2.860    0.000    7.949    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
  2790108    2.820    0.000    9.832    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:160(is_object_dtype)
   904356    2.792    0.000    5.302    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:671(_try_cast)
   558811    2.763    0.000    5.684    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2311(__init__)
  1376506    2.701    0.000    2.876    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
  1747700    2.676    0.000    8.635    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4729(equals)
  3708903    2.658    0.000    4.413    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:577(name)
  1920152    2.600    0.000    2.600    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
  1497646    2.574    0.000    5.997    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\base.py:41(shape)
  1365108    2.573    0.000    2.573    0.000 {built-in method numpy.arange}
  1367807    2.551    0.000    8.470    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1843(maybe_coerce_values)
   601510    2.521    0.000   16.207    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
  5693698    2.516    0.000    3.792    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
  4210096    2.494    0.000    3.500    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1656(dtype)
      423    2.494    0.006    2.494    0.006 {method 'close' of '_io.BufferedRandom' objects}
   580046    2.482    0.000  147.714    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3480(_getitem_bool_array)
   581484    2.471    0.000   91.793    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:833(take)
  6476402    2.442    0.000    2.442    0.000 {pandas._libs.lib.is_list_like}
  1050181    2.430    0.000   51.147    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:3871(_get_item_cache)
  7651813    2.396    0.000    3.193    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
       60    2.318    0.039  101.658    1.694 \\metlab25\d\pybatch\batch_calculations.py:298(_scratch_min_max)
   583618    2.315    0.000   62.263    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:674(<listcomp>)
  1992532    2.244    0.000    4.440    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
   913541    2.180    0.000    6.247    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1875(get_block_type)
  1295057    2.170    0.000    9.972    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
   583617    2.167    0.000    2.167    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
    57279    2.122    0.000    5.327    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      423    2.112    0.005    2.112    0.005 {method 'tobytes' of 'numpy.ndarray' objects}
  3297384    2.111    0.000    3.046    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
  2972474    2.095    0.000    6.913    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
   811136    2.062    0.000    3.112    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:605(_simple_new)
      831    2.054    0.002    2.054    0.002 {built-in method io.open}
6457751/5856237    2.042    0.000   14.269    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\_asarray.py:16(asarray)
   581484    2.027    0.000    8.883    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:950(take)
  1572474    2.023    0.000    2.023    0.000 {method 'copy' of 'numpy.ndarray' objects}
  3035715    2.005    0.000    2.319    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
  6109110    1.984    0.000    2.458    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
   601526    1.975    0.000   57.633    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:2915(_construct_result)
  1526572    1.897    0.000    2.229    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1532(__init__)
  2953233    1.895    0.000    9.761    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:369(extract_array)
  1811702    1.860    0.000    2.108    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
  1134260    1.859    0.000    6.077    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
3555646/2937491    1.848    0.000    2.835    0.000 c:\users\metlab24\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:241(stale)
