         2203261382 function calls (2165306672 primitive calls) in 1864.992 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10641   92.643    0.009   92.682    0.009 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
     6948   83.757    0.012   86.634    0.012 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
348320356   70.408    0.000  108.255    0.000 {built-in method builtins.isinstance}
  1318688   48.553    0.000   48.553    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   798784   47.842    0.000   47.842    0.000 {built-in method _operator.eq}
22505339/18454068   43.382    0.000   61.769    0.000 {built-in method numpy.array}
  3959364   34.894    0.000  275.369    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
   924110   28.322    0.000   50.243    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 98336077   26.209    0.000   36.603    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  8570934   25.758    0.000   25.758    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 31571820   24.421    0.000   64.726    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   705806   24.167    0.000   80.926    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 31572924   23.673    0.000   32.320    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
3766926/3766925   21.045    0.000  235.574    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
  3958259   20.842    0.000   72.423    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
109998173/85788707   20.486    0.000   29.977    0.000 {built-in method builtins.len}
  3959364   20.413    0.000   63.883    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
167537470/167531034   20.307    0.000   21.777    0.000 {built-in method builtins.getattr}
 10135737   19.471    0.000   48.527    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1373748   18.304    0.000   18.304    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 11531114   16.736    0.000   35.389    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
  6547519   16.159    0.000   16.160    0.000 {built-in method numpy.empty}
  7734166   15.912    0.000   31.154    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  3936435   15.713    0.000  694.145    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  1311371   14.923    0.000   26.103    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  1373444   13.467    0.000  150.124    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
  3957161   13.164    0.000  319.692    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
112394706   12.456    0.000   12.456    0.000 {built-in method builtins.issubclass}
9658885/9370570   12.157    0.000   68.191    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  1311371   12.009    0.000  408.743    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
  1438800   11.927    0.000   15.964    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
 12467270   11.549    0.000   25.448    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  5390313   10.367    0.000   10.367    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
  2212799   10.031    0.000   55.624    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:2677(get_block_type)
6087882/5722135    9.936    0.000   36.361    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
  5810802    9.886    0.000   23.408    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
  2201960    9.560    0.000   73.673    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:390(sanitize_array)
 13534540    9.552    0.000   19.893    0.000 {pandas._libs.lib.is_list_like}
  2201959    8.994    0.000   15.979    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1187(maybe_castable)
  9549597    8.824    0.000   29.406    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:194(is_object_dtype)
 13646847    8.620    0.000   33.782    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:256(is_dtype)
  1533878    8.592    0.000    9.088    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:185(set_children)
  1310272    8.533    0.000    8.533    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
  5810802    8.488    0.000    9.096    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
 40447303    8.316    0.000    8.316    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:319(iget)
   533318    8.232    0.000   11.031    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2879(_bind)
  5521423    8.180    0.000   30.951    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:256(make_block_same_class)
      100    8.035    0.080  640.627    6.406 C:\Users\user\pybatch\batch_calculations.py:1071(draw_layer_graph)
19085422/19085412    7.753    0.000   13.315    0.000 {built-in method builtins.hasattr}
  1311371    7.612    0.000  435.072    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3256(take)
 15001840    7.190    0.000    7.210    0.000 {built-in method _abc._abc_instancecheck}
 11255484    7.116    0.000    9.405    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
  4967169    7.073    0.000   24.475    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1330(is_bool_dtype)
  9043408    6.965    0.000   35.912    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\construction.py:339(extract_array)
  7788534    6.783    0.000    7.762    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:237(mgr_locs)
  3519478    6.638    0.000   10.239    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\arrays\numpy_.py:162(__init__)
  8772444    6.562    0.000   10.955    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:442(name)
  3950351    6.433    0.000   22.679    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:4199(equals)
  3652057    6.403    0.000   11.304    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5097(__finalize__)
      190    6.388    0.034  300.196    1.580 C:\Users\user\pybatch\batch_calculations.py:1034(<listcomp>)
 19503149    6.376    0.000    8.635    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:567(__len__)
 14593900    6.331    0.000   12.425    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
 15740280    6.172    0.000    8.855    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1565(_get_dtype)
 10135737    6.132    0.000   21.425    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:319(_name_includes_bit_suffix)
