         2909887089 function calls (2859795711 primitive calls) in 2345.395 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9393  103.958    0.011  107.316    0.011 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    11185   91.829    0.008   91.872    0.008 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
461583430   87.768    0.000  138.385    0.000 {built-in method builtins.isinstance}
  1755850   57.117    0.000   57.117    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1045039   56.729    0.000   56.729    0.000 {built-in method _operator.eq}
29820840/24464996   55.262    0.000   79.152    0.000 {built-in method numpy.array}
  5271274   46.098    0.000  349.168    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
130542835   35.038    0.000   49.063    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
 11531122   33.702    0.000   33.702    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1252197   33.455    0.000   61.922    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 41889329   32.016    0.000   81.851    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   915919   31.167    0.000  103.604    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 41890575   29.619    0.000   40.581    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
222052533/222045497   27.129    0.000   28.877    0.000 {built-in method builtins.getattr}
4997869/4997868   26.905    0.000  305.291    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
145285629/113042965   26.504    0.000   38.623    0.000 {built-in method builtins.len}
  5270027   26.428    0.000   93.502    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  5271274   26.062    0.000   82.970    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
 13478975   25.057    0.000   62.994    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  1826767   23.348    0.000   23.348    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 15353261   22.658    0.000   47.257    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
 10279860   19.813    0.000   40.133    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
