         2910414017 function calls (2860316073 primitive calls) in 2408.832 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9457  105.930    0.011  109.200    0.012 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    11185  101.937    0.009  101.978    0.009 c:\users\user\anaconda3\envs\tasc\lib\site-packages\fpdf\fpdf.py:1906(_out)
461653649   89.148    0.000  140.278    0.000 {built-in method builtins.isinstance}
  1755928   62.230    0.000   62.230    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
  1045117   58.348    0.000   58.348    0.000 {built-in method _operator.eq}
29827868/24471712   55.875    0.000   80.144    0.000 {built-in method numpy.array}
  5271742   45.930    0.000  360.008    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1640(take_nd)
130558825   35.532    0.000   49.450    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\generic.py:10(_check)
  1252353   34.318    0.000   63.294    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:238(_rebuild_blknos_and_blklocs)
 11534699   33.873    0.000   33.873    0.000 {method 'reduce' of 'numpy.ufunc' objects}
 41893307   32.267    0.000   83.751    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1460(is_extension_array_dtype)
   915919   31.394    0.000  104.916    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:935(fast_xs)
 41894631   30.773    0.000   41.933    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\base.py:413(find)
4998259/4998258   28.281    0.000  312.779    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:201(__init__)
145302205/113057279   27.625    0.000   40.220    0.000 {built-in method builtins.len}
222101063/222094027   27.411    0.000   29.206    0.000 {built-in method builtins.getattr}
  5271742   26.808    0.000   85.502    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\algorithms.py:1511(_get_take_nd_function)
 13480379   26.204    0.000   65.058    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
  5270417   26.058    0.000   95.035    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:442(maybe_promote)
  1826845   23.096    0.000   23.096    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
 15354197   22.929    0.000   48.055    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5143(__setattr__)
 10280718   21.134    0.000   40.998    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:124(__init__)
  5233154   20.984    0.000  909.691    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:2869(__getitem__)
  1746584   19.676    0.000   34.388    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexers.py:210(maybe_convert_indices)
  8735898   19.273    0.000   19.275    0.000 {built-in method numpy.empty}
  5269100   18.551    0.000  418.982    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:1238(take_nd)
  1833829   17.727    0.000  194.508    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\ops\array_ops.py:195(comparison_op)
149256610   16.754    0.000   16.754    0.000 {built-in method builtins.issubclass}
12798234/12402790   16.077    0.000   89.968    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:5125(__getattr__)
  1746584   15.523    0.000  537.128    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1436(take)
 16497505   15.164    0.000   33.274    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\common.py:1600(_is_dtype_type)
  1867880   14.996    0.000   20.287    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numerictypes.py:578(_can_coerce_all)
  7157826   14.856    0.000   14.856    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:195(__init__)
 17893744   13.779    0.000   27.888    0.000 {pandas._libs.lib.is_list_like}
  7841172   13.758    0.000   32.530    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
